Term,TF,IDF,TF-IDF
алмазодобывающий,4.6e-05,4.60517,0.000214
алмазь,1.5e-05,3.506558,7.1e-05
алрос,0.00017,1.07881,0.000785
алроса,1.5e-05,3.912023,7.1e-05
алтушкина,1.5e-05,3.218876,7.1e-05
алфеев,1.5e-05,3.506558,7.1e-05
алчевский,1.5e-05,4.60517,7.1e-05
аль,3.1e-05,3.912023,5.9e-05
альберт,3.1e-05,4.60517,7.8e-05
альпы,1.5e-05,3.506558,5e-05
альтернатива,7.7e-05,3.912023,0.000206
альтернативный,6.2e-05,2.302585,0.000137
альфа,0.000325,1.386294,0.001273
альфастрахование,3.1e-05,2.813411,0.000143
альянс,9.3e-05,1.771957,0.000235
алюминиевый,7.7e-05,1.309333,0.000357
алюминий,0.000155,4.60517,0.000606
амер,9.3e-05,2.813411,0.000364
америка,0.000697,1.966113,0.000794
американец,3.1e-05,1.427116,5.7e-05
американский,0.000682,0.478036,0.000529
амин,1.5e-05,3.912023,5.4e-05
амир,1.5e-05,4.60517,5e-05
амиран,1.5e-05,4.60517,7.1e-05
амирханян,1.5e-05,2.525729,7.1e-05
аммиак,1.5e-05,1.660731,7.1e-05
аммоний,1.5e-05,3.218876,7.1e-05
аморозить,1.5e-05,1.560648,7.1e-05
амстердам,3.1e-05,3.218876,0.000109
амур,1.5e-05,1.714798,4.4e-05
амурский,1.5e-05,2.207275,4.6e-05
анадолу,4.6e-05,3.506558,0.000182
анализ,0.000124,3.912023,0.000253
аналитик,3.1e-05,2.525729,7.5e-05
аналитика,3.1e-05,2.525729,0.000109
аналитический,6.2e-05,4.60517,0.000242
аналог,4.6e-05,3.912023,0.000107
аналогично,4.6e-05,3.506558,0.000163
аналогичный,0.00017,1.771957,0.000274
аналогия,1.5e-05,2.65926,4.1e-05
ананченко,1.5e-05,2.120264,7.1e-05
анастасия,7.7e-05,3.218876,0.000249
анатолиевич,1.5e-05,1.714798,5.4e-05
анатолий,0.000201,4.60517,0.000345
ангелина,1.5e-05,3.218876,5.4e-05
ангилья,6.2e-05,2.525729,0.000217
англ,0.000867,3.218876,0.000401
английский,3.1e-05,2.995732,2.9e-05
англия,1.5e-05,2.207275,2.3e-05
андерсен,1.5e-05,2.525729,5.4e-05
андорра,0.000186,0.051293,0.000652
андреас,1.5e-05,3.506558,6.1e-05
андреев,3.1e-05,4.60517,0.000121
андреевка,3.1e-05,3.218876,0.000121
андреевский,1.5e-05,3.912023,5e-05
андрей,0.000914,3.506558,0.001675
андресова,1.5e-05,4.60517,7.1e-05
анжелика,1.5e-05,2.120264,7.1e-05
анимационный,1.5e-05,1.237874,4.4e-05
анисимов,3.1e-05,4.60517,0.000143
анкара,1.5e-05,3.218876,4.4e-05
анна,9.3e-05,3.218876,0.000165
аннегрета,1.5e-05,3.218876,7.1e-05
аннексировать,7.7e-05,3.912023,0.000249
аннексия,9.3e-05,2.813411,0.00019
аннулирование,4.6e-05,3.218876,0.000214
аннулировать,0.00017,2.407946,0.000597
аннулироваться,3.1e-05,2.407946,0.000143
ано,3.1e-05,3.912023,0.000143
аномалия,1.5e-05,2.813411,7.1e-05
анонимный,1.5e-05,3.218876,3.7e-05
анонс,1.5e-05,2.525729,7.1e-05
анонсировать,4.6e-05,1.203973,0.000107
ансельма,1.5e-05,2.995732,7.1e-05
антарктика,1.5e-05,3.218876,5.4e-05
антарктический,4.6e-05,1.07881,0.000163
антарктичний,1.5e-05,2.207275,7.1e-05
антверпен,3.1e-05,4.60517,0.000121
антея,0.00017,2.813411,0.000785
антиблокировочный,3.1e-05,2.407946,0.000143
антивоенный,4.6e-05,2.207275,0.00015
антиглобалистский,1.5e-05,2.120264,7.1e-05
антигуа,7.7e-05,1.966113,0.000249
антидепрессант,1.5e-05,4.60517,7.1e-05
антиквариат,3.1e-05,2.813411,0.000143
антироссийский,4.6e-05,4.60517,0.000139
антон,0.000186,0.527633,0.000394
антоненко,1.5e-05,3.218876,7.1e-05
антоний,3.1e-05,3.506558,0.000143
антонио,1.5e-05,2.995732,5e-05
антонов,3.1e-05,2.995732,0.000143
антрополог,3.1e-05,2.65926,0.000121
анхальт,1.5e-05,2.302585,6.1e-05
аншба,1.5e-05,1.347074,7.1e-05
апокалипсис,1.5e-05,2.120264,7.1e-05
аппарат,9.3e-05,3.912023,0.000183
апрель,0.009991,2.813411,0.003144
арабия,1.5e-05,1.386294,7.1e-05
арабский,0.000139,2.302585,0.000205
аравия,3.1e-05,3.506558,5.3e-05
аргентина,6.2e-05,2.302585,0.000118
аргентинский,1.5e-05,1.272966,3.4e-05
аренда,0.000108,0.84397,0.000424
арендовать,1.5e-05,3.912023,7.1e-05
арест,0.000263,3.912023,0.000537
арести,1.5e-05,3.218876,7.1e-05
арестовать,0.000573,0.733969,0.001087
арзамасский,3.1e-05,2.813411,0.000143
арифметический,1.5e-05,4.60517,5e-05
аркадий,0.000155,4.60517,0.000606
арктик,1.5e-05,1.427116,7.1e-05
арктика,3.1e-05,3.912023,0.000109
арктический,0.000124,2.65926,0.000571
армения,0.00017,1.203973,0.000312
арменпресс,3.1e-05,2.407946,0.000143
армия,0.000155,2.995732,0.000142
армяно,1.5e-05,2.995732,7.1e-05
арсенал,1.5e-05,2.995732,4.1e-05
артгид,1.5e-05,2.525729,7.1e-05
артек,3.1e-05,3.506558,0.000143
артема,1.5e-05,3.912023,7.1e-05
артемий,1.5e-05,3.912023,7.1e-05
артиллерийский,1.5e-05,1.560648,3.9e-05
артист,9.3e-05,0.415515,0.000205
артур,3.1e-05,4.60517,9.3e-05
артяков,1.5e-05,1.966113,7.1e-05
артём,0.00017,2.65926,0.000597
аруба,6.2e-05,1.560648,0.000217
архив,4.6e-05,2.813411,4.7e-05
архивировать,0.006335,2.995732,0.001823
архивный,0.017519,2.813411,0.009543
архиепископ,6.2e-05,2.995732,0.000174
архимандрит,4.6e-05,4.60517,0.000163
архипелаг,3.1e-05,2.995732,0.0001
архипов,1.5e-05,4.60517,7.1e-05
архитектурный,4.6e-05,3.912023,0.000117
асад,3.1e-05,2.040221,0.0001
асен,3.1e-05,4.60517,0.000143
асимметричный,1.5e-05,3.912023,6.1e-05
асимметрия,1.5e-05,3.912023,7.1e-05
аскер,3.1e-05,4.60517,0.000143
ассамблея,0.000186,2.407946,0.000353
ассортимент,1.5e-05,3.218876,5.4e-05
ассоциация,0.000604,2.65926,0.001233
ассоциированный,1.5e-05,1.609438,5e-05
астанин,1.5e-05,3.912023,7.1e-05
астраханский,1.5e-05,2.207275,6.1e-05
асфальт,1.5e-05,3.912023,7.1e-05
атака,3.1e-05,2.302585,6.1e-05
атеш,1.5e-05,3.506558,6.1e-05
атлант,1.5e-05,2.813411,7.1e-05
атлантический,1.5e-05,2.813411,4.1e-05
атлет,1.5e-05,2.995732,6.1e-05
атомный,0.000201,3.506558,0.000444
атомфлот,1.5e-05,3.912023,7.1e-05
атэс,1.5e-05,2.65926,6.1e-05
аудиовизуальный,1.5e-05,3.506558,6.1e-05
аудит,1.5e-05,3.912023,6.1e-05
аудитор,1.5e-05,4.60517,6.1e-05
аудиторский,3.1e-05,2.407946,0.000121
афанасьев,3.1e-05,2.525729,0.000143
афганистан,3.1e-05,3.218876,5e-05
афинажный,1.5e-05,1.309333,7.1e-05
афк,4.6e-05,3.506558,0.000214
афонин,3.1e-05,4.60517,0.000143
африка,6.2e-05,3.912023,9.4e-05
африканский,3.1e-05,2.813411,7.8e-05
аффилировать,3.1e-05,3.506558,0.000121
ахмат,1.5e-05,3.218876,7.1e-05
ахмедов,6.2e-05,1.237874,0.000285
ашот,3.1e-05,4.60517,0.000109
ашулукский,1.5e-05,4.60517,7.1e-05
аэро,3.1e-05,2.813411,0.000143
аэродромный,1.5e-05,2.120264,7.1e-05
аэрокосмический,9.3e-05,3.912023,0.000428
аэропорт,0.000108,4.60517,0.000213
аэросила,1.5e-05,1.469676,7.1e-05
аэрофлот,0.000341,3.506558,0.001333
аэс,0.000139,2.120264,0.000418
бабаков,3.1e-05,3.912023,0.000143
бавария,1.5e-05,1.309333,4.6e-05
багаж,1.5e-05,2.302585,5.4e-05
багамский,0.000108,1.347074,0.000349
багамы,3.1e-05,2.995732,0.000121
багерь,1.5e-05,2.525729,7.1e-05
баден,4.6e-05,3.218876,0.000182
бадоева,3.1e-05,2.302585,0.000143
бажай,1.5e-05,0.693147,7.1e-05
база,0.000139,0.693147,0.000168
базальт,1.5e-05,2.995732,7.1e-05
бази,1.5e-05,3.506558,6.1e-05
базироваться,0.000124,1.966113,0.000349
байден,0.000186,1.832581,0.000652
байконур,3.1e-05,3.218876,7.8e-05
байсар,1.5e-05,1.832581,7.1e-05
бакес,1.5e-05,2.995732,7.1e-05
баланс,1.5e-05,3.506558,5.4e-05
баласанян,1.5e-05,2.65926,7.1e-05
балашихинский,1.5e-05,3.218876,7.1e-05
балашов,1.5e-05,2.120264,5.4e-05
балевичус,3.1e-05,3.912023,0.000143
бали,3.1e-05,1.203973,0.000143
балицкий,3.1e-05,2.813411,0.000143
баллистический,3.1e-05,4.60517,9.3e-05
баллотироваться,1.5e-05,3.912023,5.4e-05
балтийский,0.000139,3.912023,0.000392
балтия,0.000124,4.60517,0.000571
бальзам,1.5e-05,3.912023,7.1e-05
бан,1.5e-05,3.506558,5e-05
бангладеш,3.1e-05,2.65926,7.5e-05
банк,0.003842,3.506558,0.00704
банкир,4.6e-05,4.60517,0.000182
банкнот,9.3e-05,2.302585,0.000235
банковский,0.000248,1.07881,0.000659
банкротство,1.5e-05,3.912023,4.6e-05
барабан,1.5e-05,2.995732,7.1e-05
барак,1.5e-05,2.040221,5e-05
барбуда,7.7e-05,0.967584,0.000249
баренцбург,4.6e-05,2.302585,0.000214
баренцев,3.1e-05,4.60517,0.0001
баррелля,1.5e-05,2.65926,7.1e-05
баррель,0.000341,2.65926,0.001097
барселона,1.5e-05,2.65926,5e-05
бартелеми,6.2e-05,1.237874,0.000242
барьер,1.5e-05,3.912023,4.1e-05
бас,1.5e-05,3.912023,5.4e-05
баск,1.5e-05,3.506558,6.1e-05
басков,1.5e-05,3.912023,7.1e-05
басманный,1.5e-05,4.60517,7.1e-05
баста,1.5e-05,4.60517,7.1e-05
батальон,1.5e-05,4.60517,3.4e-05
батарея,1.5e-05,3.506558,3.9e-05
бауман,3.1e-05,1.771957,0.000143
бауманка,3.1e-05,2.525729,0.000143
бахчисарайский,3.1e-05,4.60517,0.000143
башар,3.1e-05,2.207275,0.000109
баширов,3.1e-05,3.506558,0.000143
бдительность,1.5e-05,2.813411,5e-05
беглов,1.5e-05,1.660731,7.1e-05
бедросович,1.5e-05,2.302585,7.1e-05
бедствие,1.5e-05,1.89712,4.6e-05
бежать,0.000108,2.813411,0.000192
беженец,6.2e-05,3.912023,0.000174
безболезненно,1.5e-05,2.995732,7.1e-05
безвизовый,0.00017,3.218876,0.000667
безвозмездный,1.5e-05,2.302585,6.1e-05
безоговорочный,1.5e-05,3.506558,7.1e-05
безопасность,0.000945,0.941609,0.001048
безопасный,3.1e-05,4.60517,6.3e-05
безоружный,3.1e-05,3.912023,0.000143
безпек,1.5e-05,3.218876,7.1e-05
безработица,9.3e-05,3.912023,0.000278
безработный,1.5e-05,3.506558,5.4e-05
безруков,1.5e-05,3.506558,5.4e-05
безсрочно,1.5e-05,3.218876,7.1e-05
бек,4.6e-05,4.60517,0.000163
белавиа,7.7e-05,3.912023,0.000357
белагропромбанк,3.1e-05,4.60517,0.000143
белаз,4.6e-05,1.771957,0.000214
беларускать,1.5e-05,2.040221,7.1e-05
беларуский,1.5e-05,3.912023,7.1e-05
беларуссия,1.5e-05,3.506558,7.1e-05
беларусский,1.5e-05,4.60517,7.1e-05
беларусь,0.001565,3.218876,0.003453
беларуськалия,3.1e-05,2.407946,0.000143
белгородский,4.6e-05,3.912023,0.00015
белградский,3.1e-05,3.912023,0.0001
белинвестбан,1.5e-05,4.60517,7.1e-05
белкоммунмаш,1.5e-05,2.207275,7.1e-05
белмикроволна,1.5e-05,1.347074,7.1e-05
белнефтехим,1.5e-05,3.218876,7.1e-05
белов,9.3e-05,3.912023,0.000278
белоглазов,1.5e-05,3.912023,6.1e-05
белозеров,3.1e-05,2.525729,0.000143
белойло,1.5e-05,4.60517,7.1e-05
беломо,1.5e-05,2.040221,7.1e-05
белорус,0.000325,2.65926,0.001047
белорусие,1.5e-05,4.60517,7.1e-05
белоруссия,0.00333,0.072571,0.005901
белорусский,0.001379,3.218876,0.002813
белоус,6.2e-05,3.506558,0.000242
белоусов,3.1e-05,2.302585,0.000143
белспецвгештехника,1.5e-05,1.272966,7.1e-05
белспецвнештехника,1.5e-05,2.525729,7.1e-05
белтаможсервис,3.1e-05,2.407946,0.000143
белтехэкспорт,1.5e-05,3.506558,7.1e-05
белтим,1.5e-05,3.506558,7.1e-05
белфортекс,1.5e-05,2.525729,7.1e-05
белый,9.3e-05,4.60517,0.000109
бельгийский,3.1e-05,2.813411,6.6e-05
бельгия,0.000279,0.527633,0.000671
беляцкий,4.6e-05,4.60517,0.000214
бендик,1.5e-05,3.912023,7.1e-05
бенедисюк,1.5e-05,3.912023,7.1e-05
бенефициар,4.6e-05,1.139434,0.000214
бенефициарный,1.5e-05,3.218876,7.1e-05
бензин,0.000124,4.60517,0.000485
бензиновый,3.1e-05,4.60517,0.000143
бербер,1.5e-05,4.60517,6.1e-05
бердянск,1.5e-05,3.912023,5.4e-05
берег,6.2e-05,1.966113,9.1e-05
березня,0.000108,3.506558,0.000499
берлин,3.1e-05,1.427116,5.9e-05
берлинский,1.5e-05,3.506558,3.4e-05
бермудский,4.6e-05,3.912023,0.000163
бермуды,1.5e-05,2.407946,7.1e-05
бернов,1.5e-05,3.506558,7.1e-05
бернский,3.1e-05,3.218876,0.000121
берой,1.5e-05,2.525729,7.1e-05
берёза,1.5e-05,2.995732,6.1e-05
берёзкин,1.5e-05,2.65926,7.1e-05
беспалов,1.5e-05,3.912023,5.4e-05
беспилотник,0.000341,4.60517,0.001333
беспилотный,9.3e-05,3.912023,0.000278
бесплатно,1.5e-05,3.912023,4.6e-05
бесплатный,3.1e-05,2.407946,7.5e-05
беспокойство,1.5e-05,2.65926,4.6e-05
бесполезный,1.5e-05,3.218876,7.1e-05
беспрецедентный,3.1e-05,2.65926,9.3e-05
бессмертный,3.1e-05,1.966113,0.000121
бессонов,3.1e-05,3.912023,0.000143
бессрочно,1.5e-05,4.60517,7.1e-05
бессрочный,4.6e-05,0.051293,0.000163
бета,1.5e-05,2.995732,4.1e-05
бетсити,1.5e-05,4.60517,7.1e-05
биаррица,1.5e-05,4.60517,7.1e-05
биас,1.5e-05,2.813411,7.1e-05
биатлонистка,1.5e-05,3.912023,5.4e-05
бизнес,0.000403,3.912023,0.00061
бизнесмен,0.000775,3.506558,0.002493
бизый,1.5e-05,3.506558,7.1e-05
билайн,1.5e-05,2.525729,7.1e-05
билан,1.5e-05,3.912023,7.1e-05
билет,3.1e-05,1.966113,9.3e-05
бин,1.5e-05,1.309333,6.1e-05
биодизель,1.5e-05,2.302585,7.1e-05
биолаборатория,1.5e-05,3.912023,6.1e-05
биолог,1.5e-05,2.120264,4.6e-05
биологический,4.6e-05,2.207275,0.000139
биология,1.5e-05,2.525729,5.4e-05
биометрический,1.5e-05,2.995732,7.1e-05
биржа,0.000341,0.127833,0.000861
бирмингем,1.5e-05,1.660731,5.4e-05
битол,1.5e-05,0.127833,7.1e-05
битривер,1.5e-05,1.966113,7.1e-05
битум,1.5e-05,3.912023,7.1e-05
битуминозный,6.2e-05,2.65926,0.000285
битый,1.5e-05,4.60517,5.4e-05
блаватник,1.5e-05,3.506558,7.1e-05
благодаря,0.000124,2.995732,0.000134
благонадёжность,3.1e-05,0.210721,0.000143
благоприятный,3.1e-05,3.218876,7.1e-05
благоприятствование,0.000124,4.60517,0.000399
благосостояние,0.000139,3.912023,0.000449
благотворительный,9.3e-05,2.995732,0.000299
бледанс,1.5e-05,2.65926,7.1e-05
ближний,0.000108,4.60517,0.000305
близ,1.5e-05,2.995732,2.7e-05
близкие,3.1e-05,3.912023,0.000143
близкий,0.000201,3.912023,0.000279
близость,1.5e-05,1.171183,5e-05
блинкен,1.5e-05,2.302585,7.1e-05
блогер,4.6e-05,1.714798,0.00015
блогерш,3.1e-05,3.912023,0.000143
блок,3.1e-05,3.218876,4.8e-05
блокада,1.5e-05,3.912023,4.1e-05
блокирование,4.6e-05,2.120264,0.000163
блокировать,0.00017,1.966113,0.000348
блокироваться,1.5e-05,4.60517,5.4e-05
блокировка,0.000155,1.469676,0.000328
бмз,1.5e-05,2.995732,7.1e-05
бобковый,1.5e-05,3.218876,7.1e-05
бобунец,1.5e-05,2.207275,7.1e-05
бобёр,1.5e-05,4.60517,7.1e-05
богатый,1.5e-05,2.120264,3.2e-05
богданский,1.5e-05,3.218876,7.1e-05
богдасар,1.5e-05,3.218876,7.1e-05
боголюб,1.5e-05,1.966113,7.1e-05
богомаз,1.5e-05,2.040221,7.1e-05
богослов,1.5e-05,3.218876,4.4e-05
богуслай,3.1e-05,2.302585,0.000143
боевик,1.5e-05,4.60517,3.4e-05
боевой,4.6e-05,1.89712,6.4e-05
боевыедействие,1.5e-05,2.040221,6.1e-05
боеприпас,0.000139,3.506558,0.000392
божий,1.5e-05,4.60517,4.6e-05
бой,4.6e-05,2.407946,7.3e-05
бойко,4.6e-05,3.506558,0.000214
бойкот,0.000124,0.287682,0.000485
бойкотировать,1.5e-05,4.60517,5.4e-05
бойкотуватима,1.5e-05,3.506558,7.1e-05
бойкотують,1.5e-05,3.506558,7.1e-05
бок,1.5e-05,2.995732,5e-05
бокарев,4.6e-05,2.813411,0.000214
бокситовый,3.1e-05,3.218876,0.000143
болгария,0.000589,2.813411,0.001009
болгарский,1.5e-05,3.506558,3.4e-05
более,0.000108,3.912023,0.000213
болезнь,4.6e-05,1.660731,0.000103
болонский,3.1e-05,3.506558,0.000121
больший,0.000434,2.65926,0.000167
большинство,0.000186,3.506558,0.000161
большой,0.000155,0.776529,9.3e-05
бомбардировка,1.5e-05,3.506558,2.9e-05
бонайра,4.6e-05,2.813411,0.000214
бондаренко,1.5e-05,2.995732,7.1e-05
борис,0.00031,2.995732,0.000483
борисов,1.5e-05,1.771957,5.4e-05
борисович,4.6e-05,4.60517,0.00015
бориспольский,1.5e-05,2.995732,7.1e-05
боротьба,1.5e-05,4.60517,7.1e-05
боррель,3.1e-05,2.995732,0.000143
борт,1.5e-05,2.65926,3.3e-05
бортник,1.5e-05,2.995732,7.1e-05
бортников,3.1e-05,2.407946,0.000143
борьба,0.000186,2.525729,0.00018
босния,0.000635,3.912023,0.001462
босоня,4.6e-05,3.912023,0.000214
босфор,4.6e-05,3.912023,0.00015
ботулинический,1.5e-05,2.525729,7.1e-05
бочкарёв,1.5e-05,2.525729,7.1e-05
бояться,1.5e-05,3.506558,3.9e-05
бпнуть,0.000232,2.813411,0.00107
бразилиа,1.5e-05,2.407946,7.1e-05
бразилия,0.000108,1.347074,0.00025
бразильский,1.5e-05,3.912023,3.6e-05
брайена,1.5e-05,3.912023,5.4e-05
брак,1.5e-05,2.040221,2.9e-05
брат,1.5e-05,3.912023,2.3e-05
братский,3.1e-05,3.912023,0.000143
братство,1.5e-05,2.995732,5.4e-05
брать,3.1e-05,3.506558,7.5e-05
брачный,1.5e-05,2.407946,6.1e-05
бренд,9.3e-05,1.771957,0.000299
бригада,4.6e-05,1.771957,9.5e-05
брикс,3.1e-05,4.60517,0.000121
