Term,TF,IDF,TF-IDF
бирманский,0.000198,1.30103,0.000257
битва,0.000659,0.537602,0.000355
бить,0.000132,1.09691,0.000145
бишкек,6.6e-05,1.30103,8.6e-05
благо,6.6e-05,1.30103,8.6e-05
благодарственный,0.000132,1.69897,0.000224
благодаря,6.6e-05,0.468521,3.1e-05
благоденствие,6.6e-05,1.69897,0.000112
благожелательный,0.000132,1.69897,0.000224
благополучие,6.6e-05,1.69897,0.000112
благоприятный,0.000198,1.0,0.000198
благоприятствование,6.6e-05,1.39794,9.2e-05
благородно,6.6e-05,1.69897,0.000112
благоустройство,6.6e-05,1.522879,0.0001
блестящий,0.000132,1.522879,0.000201
близ,0.000132,0.769551,0.000101
близкий,6.6e-05,0.60206,4e-05
близко,6.6e-05,1.39794,9.2e-05
блистательный,6.6e-05,1.522879,0.0001
блок,0.000132,0.677781,8.9e-05
блокада,0.000264,1.154902,0.000305
блокирование,6.6e-05,1.522879,0.0001
блокировать,0.000198,0.886057,0.000175
бог,6.6e-05,0.886057,5.8e-05
богатырь,6.6e-05,1.522879,0.0001
богданович,0.000264,1.39794,0.000369
богдый,6.6e-05,1.30103,8.6e-05
богиня,6.6e-05,1.30103,8.6e-05
боевой,0.002374,0.60206,0.001429
боезапас,6.6e-05,1.69897,0.000112
боеприпас,6.6e-05,1.221849,8.1e-05
боеспособность,6.6e-05,1.522879,0.0001
боец,6.6e-05,1.09691,7.2e-05
бой,0.001121,0.677781,0.00076
боксёрский,6.6e-05,1.39794,9.2e-05
болгария,6.6e-05,0.744727,4.9e-05
болгарский,0.000198,0.958607,0.00019
более,6.6e-05,0.853872,5.6e-05
болезнь,0.000528,0.958607,0.000506
боливия,6.6e-05,1.30103,8.6e-05
болотников,6.6e-05,1.522879,0.0001
болховитинов,0.000132,1.69897,0.000224
больной,0.000132,1.30103,0.000172
больший,0.001319,0.167491,0.000221
большинство,6.6e-05,0.376751,2.5e-05
большой,0.000462,0.259637,0.00012
бомарсунд,0.000264,1.69897,0.000448
бомбардирование,6.6e-05,1.522879,0.0001
бомбардировать,0.000462,1.69897,0.000784
бомбардировка,0.001319,0.823909,0.001087
бомбический,0.000198,1.69897,0.000336
бомбора,6.6e-05,1.69897,0.000112
бон,6.6e-05,1.69897,0.000112
бонапарт,6.6e-05,1.522879,0.0001
боресков,6.6e-05,1.69897,0.000112
бороться,6.6e-05,1.0,6.6e-05
борт,6.6e-05,0.920819,6.1e-05
бортовый,6.6e-05,1.522879,0.0001
борьба,0.00033,0.420216,0.000139
босина,6.6e-05,1.522879,0.0001
боснийско,6.6e-05,1.30103,8.6e-05
боспорский,6.6e-05,1.69897,0.000112
босфор,0.00033,1.39794,0.000461
бояться,0.000198,1.09691,0.000217
браднелла,6.6e-05,1.69897,0.000112
бразилия,0.000132,1.0,0.000132
бразильский,0.000198,1.0,0.000198
брат,0.000132,0.657577,8.7e-05
брегель,6.6e-05,1.69897,0.000112
бри,6.6e-05,1.30103,8.6e-05
бриг,0.000198,1.69897,0.000336
бригада,0.000132,0.886057,0.000117
бриена,6.6e-05,1.69897,0.000112
британец,6.6e-05,1.39794,9.2e-05
британия,0.000725,1.154902,0.000838
британский,0.001846,0.356547,0.000658
брокгауз,0.000396,0.657577,0.00026
броненосный,6.6e-05,1.69897,0.000112
бруннов,6.6e-05,1.69897,0.000112
буг,0.000132,1.69897,0.000224
бугский,0.000132,1.69897,0.000224
будущее,0.000198,0.537602,0.000106
будущий,6.6e-05,0.657577,4.3e-05
буква,6.6e-05,0.744727,4.9e-05
буксир,0.000198,1.69897,0.000336
буксировать,6.6e-05,1.69897,0.000112
буксировка,6.6e-05,1.69897,0.000112
булавин,6.6e-05,1.30103,8.6e-05
булгарий,6.6e-05,1.522879,0.0001
булгарский,6.6e-05,1.522879,0.0001
бумага,0.000198,1.0,0.000198
бунтовать,6.6e-05,1.69897,0.000112
буржуазный,6.6e-05,1.69897,0.000112
бурский,0.000132,1.39794,0.000184
буря,0.00033,1.30103,0.000429
бутанский,6.6e-05,1.30103,8.6e-05
бухара,0.000462,1.522879,0.000703
бухарест,0.00033,1.221849,0.000403
бухаро,6.6e-05,1.69897,0.000112
бухарский,0.000198,1.30103,0.000257
бухта,0.00033,1.09691,0.000362
быв,6.6e-05,1.522879,0.0001
бывало,6.6e-05,1.522879,0.0001
бывший,0.000132,0.356547,4.7e-05
быстро,0.000198,0.657577,0.00013
быстрый,0.000132,0.69897,9.2e-05
быть,0.000264,0.337242,8.9e-05
бюллетень,6.6e-05,1.30103,8.6e-05
вагнер,6.6e-05,1.221849,8.1e-05
важно,0.000198,1.0,0.000198
важность,6.6e-05,1.154902,7.6e-05
важный,0.000528,0.443697,0.000234
валахий,0.000396,1.39794,0.000553
валахия,0.000264,1.522879,0.000402
валахский,6.6e-05,1.69897,0.000112
валлерстайн,0.000132,1.69897,0.000224
ван,6.6e-05,0.677781,4.5e-05
варварство,0.000132,1.69897,0.000224
варениковский,6.6e-05,1.69897,0.000112
вариант,6.6e-05,0.537602,3.5e-05
варна,0.00033,1.30103,0.000429
варпаховский,0.000198,1.69897,0.000336
варшава,6.6e-05,1.0,6.6e-05
вассал,0.000198,1.39794,0.000277
вассальный,6.6e-05,1.30103,8.6e-05
вассыф,6.6e-05,1.69897,0.000112
ваш,0.000528,0.769551,0.000406
ввести,0.000132,0.376751,5e-05
ввиду,0.00033,1.09691,0.000362
вводить,6.6e-05,0.920819,6.1e-05
ввоз,6.6e-05,1.522879,0.0001
вглубь,6.6e-05,1.69897,0.000112
вдвое,6.6e-05,1.30103,8.6e-05
вдобавок,6.6e-05,1.69897,0.000112
ведение,0.000264,0.744727,0.000196
ведомость,6.6e-05,0.958607,6.3e-05
ведущий,6.6e-05,0.677781,4.5e-05
век,0.000725,0.173925,0.000126
вели,6.6e-05,1.154902,7.6e-05
великий,0.000989,0.443697,0.000439
великобритания,0.002836,0.408935,0.00116
великобританский,6.6e-05,1.69897,0.000112
великое,6.6e-05,1.0,6.6e-05
величество,0.00033,1.154902,0.000381
вена,0.000198,1.0,0.000198
венгерский,0.000198,0.823909,0.000163
венгрия,0.000132,0.619789,8.2e-05
венесуэла,0.000198,1.0,0.000198
венесуэльский,0.000132,1.154902,0.000152
венеция,0.000132,1.221849,0.000161
венский,0.000528,1.0,0.000528
вера,6.6e-05,0.769551,5.1e-05
верительный,6.6e-05,1.69897,0.000112
верить,0.000132,0.958607,0.000126
верность,6.6e-05,1.154902,7.6e-05
вернуть,0.000132,0.744727,9.8e-05
вернуться,6.6e-05,0.69897,4.6e-05
верный,0.000198,1.09691,0.000217
вероятно,0.000198,0.721246,0.000143
версия,0.000396,0.022276,9e-06
верста,0.000132,1.522879,0.000201
верфь,6.6e-05,1.39794,9.2e-05
верхний,6.6e-05,0.657577,4.3e-05
верховный,0.000198,0.585027,0.000116
верхом,6.6e-05,1.30103,8.6e-05
вершок,0.000132,1.69897,0.000224
веселаго,0.000132,1.39794,0.000184
весна,0.000132,0.853872,0.000113
вести,0.000462,0.552842,0.000255
вестись,0.000198,0.638272,0.000126
вестник,0.000132,0.823909,0.000109
весь,0.001912,0.229148,0.000438
весьма,0.000132,0.823909,0.000109
вече,0.000132,1.221849,0.000161
вечерний,6.6e-05,1.39794,9.2e-05
вечером,6.6e-05,1.154902,7.6e-05
вещь,6.6e-05,0.886057,5.8e-05
взаимный,0.000132,1.09691,0.000145
взаимодействие,6.6e-05,0.886057,5.8e-05
взамен,0.000132,1.221849,0.000161
взвод,6.6e-05,1.39794,9.2e-05
взгляд,6.6e-05,0.823909,5.4e-05
взимание,6.6e-05,1.39794,9.2e-05
взлететь,6.6e-05,1.39794,9.2e-05
взорвать,0.000264,0.958607,0.000253
взрыв,0.000198,0.744727,0.000147
взрыватель,0.000132,1.69897,0.000224
взрывчатый,6.6e-05,1.522879,0.0001
взывать,6.6e-05,1.69897,0.000112
взятие,0.000462,0.920819,0.000425
взять,0.000725,0.420216,0.000305
вид,0.000659,0.283997,0.000187
видение,6.6e-05,1.045757,6.9e-05
видеть,0.00033,0.79588,0.000262
видимый,6.6e-05,1.30103,8.6e-05
видно,6.6e-05,1.045757,6.9e-05
византийский,0.000132,0.769551,0.000101
визуальный,6.6e-05,1.0,6.6e-05
викидать,6.6e-05,0.036212,2e-06
викимедиа,6.6e-05,0.040959,3e-06
википедия,0.00033,0.031517,1e-05
викисклад,0.000198,0.124939,2.5e-05
викискладвикипедия,6.6e-05,1.0,6.6e-05
виктор,0.000198,0.744727,0.000147
викторио,6.6e-05,1.522879,0.0001
виктория,0.000198,0.958607,0.00019
вилагоша,6.6e-05,1.69897,0.000112
вильгельм,6.6e-05,1.09691,7.2e-05
виноградов,6.6e-05,1.522879,0.0001
виноделие,6.6e-05,1.522879,0.0001
винтовка,6.6e-05,1.522879,0.0001
винтовой,0.000528,1.522879,0.000803
витта,6.6e-05,1.39794,9.2e-05
вифлеем,0.000132,1.69897,0.000224
вихрь,6.6e-05,1.69897,0.000112
вица,0.000264,0.619789,0.000163
включать,6.6e-05,0.481486,3.2e-05
включая,0.000264,0.49485,0.000131
владение,0.000528,0.823909,0.000435
владетель,6.6e-05,1.69897,0.000112
владимир,0.000725,0.508638,0.000369
владимирский,6.6e-05,1.154902,7.6e-05
владычество,6.6e-05,1.30103,8.6e-05
власть,0.001055,0.356547,0.000376
влияние,0.000857,0.420216,0.00036
вместе,0.000528,0.420216,0.000222
вместо,6.6e-05,0.522879,3.4e-05
вмешательство,0.000198,0.769551,0.000152
вмешаться,6.6e-05,1.30103,8.6e-05
вмещать,6.6e-05,1.30103,8.6e-05
вмм,6.6e-05,1.69897,0.000112
вне,0.000132,0.657577,8.7e-05
внедрять,6.6e-05,1.39794,9.2e-05
внешнеполитический,6.6e-05,1.221849,8.1e-05
внешний,0.00033,0.173925,5.7e-05
внимание,0.000132,0.657577,8.7e-05
вновь,0.000264,0.638272,0.000168
вносить,6.6e-05,1.0,6.6e-05
внутренниеконфликт,6.6e-05,1.522879,0.0001
внутренний,0.000462,0.366532,0.000169
внутри,6.6e-05,0.69897,4.6e-05
внутриполитический,6.6e-05,1.39794,9.2e-05
внутрь,6.6e-05,1.30103,8.6e-05
внушение,6.6e-05,1.69897,0.000112
внушительный,6.6e-05,1.69897,0.000112
вовлечь,6.6e-05,1.30103,8.6e-05
вовсе,6.6e-05,1.045757,6.9e-05
вода,6.6e-05,0.638272,4.2e-05
воевать,0.000264,0.920819,0.000243
военгиз,6.6e-05,1.69897,0.000112
воениздат,0.000264,1.39794,0.000369
военмориздат,6.6e-05,1.69897,0.000112
военноначальник,6.6e-05,1.69897,0.000112
военнопленный,6.6e-05,1.154902,7.6e-05
военнослужащий,0.000198,1.045757,0.000207
военный,0.00699,0.229148,0.001602
вожий,6.6e-05,1.522879,0.0001
возбудить,6.6e-05,1.09691,7.2e-05
возбуждение,6.6e-05,1.39794,9.2e-05
возведение,6.6e-05,1.39794,9.2e-05
возвести,6.6e-05,1.30103,8.6e-05
возводить,6.6e-05,1.522879,0.0001
возвратить,6.6e-05,1.30103,8.6e-05
возвращать,0.000132,0.958607,0.000126
возвращаться,6.6e-05,1.154902,7.6e-05
возвращение,6.6e-05,0.677781,4.5e-05
возвышение,6.6e-05,1.221849,8.1e-05
возглавлять,6.6e-05,0.823909,5.4e-05
возгореться,6.6e-05,1.69897,0.000112
воздействие,6.6e-05,1.0,6.6e-05
воздержание,6.6e-05,1.522879,0.0001
воздерживаться,6.6e-05,1.30103,8.6e-05
воздух,6.6e-05,0.853872,5.6e-05
возлагать,6.6e-05,1.522879,0.0001
возлагаться,6.6e-05,1.30103,8.6e-05
возле,6.6e-05,0.920819,6.1e-05
возможность,0.000528,0.356547,0.000188
возможный,0.000264,0.468521,0.000124
возмущение,6.6e-05,1.522879,0.0001
вознаграждение,6.6e-05,1.522879,0.0001
возникновение,6.6e-05,0.769551,5.1e-05
возникнуть,0.000198,0.568636,0.000112
возобновлять,6.6e-05,1.39794,9.2e-05
возражать,6.6e-05,1.522879,0.0001
возражение,6.6e-05,1.30103,8.6e-05
возрасти,0.000132,0.769551,0.000101
возрождение,6.6e-05,1.045757,6.9e-05
воинский,0.000198,0.920819,0.000182
воить,6.6e-05,1.69897,0.000112
война,0.019652,0.19382,0.003809
войнавойна,6.6e-05,1.69897,0.000112
войнаосновный,6.6e-05,1.69897,0.000112
войныкрымский,6.6e-05,1.69897,0.000112
войско,0.005671,0.408935,0.002319
войти,0.000396,0.481486,0.000191
вокруг,0.000132,0.60206,7.9e-05
вол,6.6e-05,1.69897,0.000112
волжский,6.6e-05,1.30103,8.6e-05
волонтёрский,6.6e-05,1.522879,0.0001
волошский,6.6e-05,1.69897,0.000112
волшебный,6.6e-05,0.327902,2.2e-05
волынский,6.6e-05,1.69897,0.000112
вольность,6.6e-05,1.69897,0.000112
воля,6.6e-05,0.853872,5.6e-05
вообще,0.000132,0.657577,8.7e-05
вооружение,0.000528,0.823909,0.000435
вооружить,6.6e-05,1.69897,0.000112
вооружённый,0.000594,0.585027,0.000347
вопреки,6.6e-05,0.886057,5.8e-05
вопрос,0.000923,0.267606,0.000247
ворваться,6.6e-05,1.522879,0.0001
ворона,0.000132,1.69897,0.000224
воронцов,6.6e-05,1.39794,9.2e-05
восемь,6.6e-05,0.823909,5.4e-05
воскресенский,6.6e-05,1.69897,0.000112
воскрешать,6.6e-05,1.69897,0.000112
воспользоваться,0.000198,0.721246,0.000143
воспоминание,0.00033,0.958607,0.000316
воспрещение,6.6e-05,1.39794,9.2e-05
восприниматься,6.6e-05,1.154902,7.6e-05
восставать,6.6e-05,1.69897,0.000112
восстанавливать,6.6e-05,1.221849,8.1e-05
восстание,0.001912,0.69897,0.001337
восстановить,0.00033,0.60206,0.000199
восстановление,6.6e-05,0.721246,4.8e-05
восстать,6.6e-05,1.154902,7.6e-05
восто,6.6e-05,1.69897,0.000112
восток,0.000923,0.481486,0.000445
востоковедение,6.6e-05,1.522879,0.0001
восточный,0.002704,0.318759,0.000862
вот,6.6e-05,1.154902,7.6e-05
впервые,0.000528,0.337242,0.000178
вперёд,6.6e-05,1.0,6.6e-05
впечатление,6.6e-05,1.09691,7.2e-05
вписать,6.6e-05,1.69897,0.000112
вплотную,6.6e-05,1.221849,8.1e-05
вплоть,0.000198,0.823909,0.000163
вполне,6.6e-05,0.920819,6.1e-05
впоследствии,6.6e-05,0.69897,4.6e-05
вправе,6.6e-05,1.221849,8.1e-05
враждебность,6.6e-05,1.522879,0.0001
враждебный,0.000132,1.30103,0.000172
вражеский,6.6e-05,1.522879,0.0001
врасплох,6.6e-05,1.39794,9.2e-05
время,0.003165,0.065502,0.000207
врождённый,6.6e-05,1.522879,0.0001
всемирный,0.000132,0.552842,7.3e-05
всероссийский,0.000132,1.0,0.000132
всерьёз,0.000132,1.522879,0.000201
всеславянский,6.6e-05,1.69897,0.000112
вскоре,6.6e-05,0.69897,4.6e-05
вслед,0.000132,1.39794,0.000184
вследствие,0.000132,0.721246,9.5e-05
встать,6.6e-05,1.0,6.6e-05
встретить,6.6e-05,0.823909,5.4e-05
встреча,0.000132,0.79588,0.000105
встречать,6.6e-05,0.958607,6.3e-05
вступа,6.6e-05,1.69897,0.000112
вступить,0.000264,0.585027,0.000154
вступление,0.000264,0.823909,0.000217
всякий,0.000198,0.886057,0.000175
всячески,6.6e-05,1.522879,0.0001
всяческий,6.6e-05,1.39794,9.2e-05
всё,0.000462,0.180456,8.3e-05
вторгаться,6.6e-05,1.69897,0.000112
вторгнуться,0.000132,1.154902,0.000152
вторжение,0.000791,0.69897,0.000553
вторичный,6.6e-05,1.045757,6.9e-05
второй,0.001055,0.173925,0.000184
второстепенный,0.000132,1.221849,0.000161
втрое,0.000132,1.522879,0.000201
втянуться,6.6e-05,1.69897,0.000112
вход,0.000396,1.09691,0.000434
входить,0.000462,0.431798,0.000199
входящий,0.000132,0.853872,0.000113
выбрать,6.6e-05,0.522879,3.4e-05
вывести,6.6e-05,0.677781,4.5e-05
вывод,0.000528,0.568636,0.0003
выводить,6.6e-05,1.30103,8.6e-05
выгода,0.000132,1.154902,0.000152
выгодный,6.6e-05,1.154902,7.6e-05
выгрузка,6.6e-05,1.30103,8.6e-05
выдаваться,6.6e-05,1.30103,8.6e-05
выдача,6.6e-05,1.221849,8.1e-05
выделить,6.6e-05,0.619789,4.1e-05
выдержка,6.6e-05,1.221849,8.1e-05
вызвать,0.000264,0.443697,0.000117
вызов,0.000132,0.958607,0.000126
вызывать,0.000198,0.769551,0.000152
выйти,0.000396,0.431798,0.000171
выказать,6.6e-05,1.69897,0.000112
вылазка,6.6e-05,1.522879,0.0001
выманить,6.6e-05,1.69897,0.000112
вымпел,0.000264,1.30103,0.000343
вынудить,0.000396,0.769551,0.000304
вынуждать,6.6e-05,1.522879,0.0001
вып,0.000462,0.853872,0.000394
выполнение,0.000132,0.744727,9.8e-05
выполнить,0.000198,0.79588,0.000157
выразить,0.000198,0.823909,0.000163
вырасти,6.6e-05,0.823909,5.4e-05
вырвать,6.6e-05,1.522879,0.0001
выручка,6.6e-05,1.39794,9.2e-05
высадить,0.00033,1.522879,0.000502
высадиться,0.00033,1.39794,0.000461
высадка,0.000396,1.045757,0.000414
высаживать,6.6e-05,1.522879,0.0001
высаживаться,6.6e-05,1.69897,0.000112
высказывать,6.6e-05,1.30103,8.6e-05
выскочки,0.000132,1.69897,0.000224
выслать,6.6e-05,0.958607,6.3e-05
высокий,0.000659,0.30103,0.000199
высоко,6.6e-05,1.221849,8.1e-05
выстрел,0.000264,1.39794,0.000369
выступать,0.000132,0.638272,8.4e-05
выступить,6.6e-05,0.744727,4.9e-05
выступление,0.00033,0.958607,0.000316
вытеснение,6.6e-05,1.69897,0.000112
вытеснить,6.6e-05,1.045757,6.9e-05
выучка,6.6e-05,1.69897,0.000112
выходить,6.6e-05,0.619789,4.1e-05
выявиться,6.6e-05,1.522879,0.0001
вьетнам,6.6e-05,0.69897,4.6e-05
вьетнамский,0.000198,1.045757,0.000207
вялотекущий,6.6e-05,1.69897,0.000112
вёсельный,6.6e-05,1.522879,0.0001
гавань,0.00033,1.09691,0.000362
гавриил,6.6e-05,1.30103,8.6e-05
гаврил,0.000132,1.522879,0.000201
газета,0.000528,0.39794,0.00021
гала,6.6e-05,1.522879,0.0001
гамлакарлебь,6.6e-05,1.69897,0.000112
ганг,0.000132,1.69897,0.000224
гангута,0.000132,1.69897,0.000224
гаприндашвили,6.6e-05,1.69897,0.000112
гарантировать,6.6e-05,1.09691,7.2e-05
гармония,6.6e-05,1.69897,0.000112
гарнизон,0.001121,1.154902,0.001295
гарнизонный,0.000264,1.39794,0.000369
гвардейский,6.6e-05,1.30103,8.6e-05
гвардия,6.6e-05,0.823909,5.4e-05
гегемония,6.6e-05,1.30103,8.6e-05
гейрота,6.6e-05,1.69897,0.000112
