Term,TF,IDF,TF-IDF
испания,0.003487,2.65926,0.005279
испанский,0.000697,2.525729,0.000995
использование,0.003487,1.347074,7e-05
использовать,0.002092,1.203973,0.000807
использоваться,0.000697,2.407946,0.000675
истечение,0.000697,2.65926,0.001962
историк,0.000697,3.506558,0.000995
исторический,0.001395,1.660731,0.001387
история,0.002092,1.203973,0.00039
источник,0.002789,3.218876,0.000114
италия,0.001395,2.120264,0.001633
итальянец,0.000697,1.171183,0.002445
итальянский,0.002789,0.051293,0.003758
итог,0.000697,1.139434,0.000752
какой,0.000697,0.820981,0.000675
канада,0.000697,0.174353,0.001122
канадский,0.000697,1.386294,0.001236
канал,0.000697,3.506558,0.00084
каталанский,0.001395,4.60517,0.00205
каталог,0.004881,4.60517,0.003099
каталония,0.000697,2.120264,0.002728
категория,0.002789,1.07881,0.000233
качество,0.001395,1.89712,0.001083
квалификатор,0.001395,4.60517,0.006423
кинг,0.000697,0.967584,0.002728
кино,0.000697,2.040221,0.001056
кинопоиск,0.000697,1.108663,0.002445
киносозвездие,0.000697,1.714798,0.003211
кирилл,0.001395,2.302585,0.003358
китай,0.002092,1.771957,0.002384
китайский,0.001395,2.995732,0.001145
классический,0.000697,3.912023,0.001323
кнопка,0.002092,0.261365,0.006734
кодаистория,0.000697,2.995732,0.001854
кодекс,0.000697,0.820981,4.3e-05
кодэлемент,0.000697,0.994252,5.8e-05
колледж,0.000697,1.309333,0.001539
команда,0.000697,3.218876,0.000817
комитет,0.014644,1.89712,0.017631
композитор,0.000697,0.941609,0.001196
конгресс,0.001395,1.771957,0.002112
конец,0.001395,1.021651,0.000736
конкретный,0.000697,2.207275,0.000995
консенсус,0.000697,0.287682,0.002245
контроль,0.000697,4.60517,0.000773
контрольный,0.000697,2.65926,0.002245
конфиденциальность,0.000697,1.203973,3.6e-05
королевский,0.002092,1.832581,0.003707
короткий,0.000697,3.912023,4.3e-05
который,0.004184,1.771957,0.000171
краткий,0.001395,2.120264,0.002845
крестик,0.000697,1.272966,0.003211
кроме,0.000697,2.120264,0.000573
круг,0.000697,2.407946,0.001236
кругосвета,0.001395,1.469676,0.003211
кубок,0.001395,1.07881,0.004178
кук,0.000697,2.207275,5.1e-05
кфс,0.000697,3.912023,0.003211
кхл,0.000697,2.65926,0.003211
кёрлинг,0.000697,1.309333,0.003211
лаборатория,0.002789,3.218876,0.005484
ларусс,0.000697,4.60517,0.001606
латвийский,0.000697,3.912023,0.001761
латвия,0.001395,3.912023,0.002957
лауреат,0.000697,1.272966,0.001122
левый,0.001395,3.912023,0.002646
легкоатлетический,0.000697,0.083382,0.003211
ледовый,0.000697,2.407946,0.001962
лексикон,0.000697,4.60517,0.002728
лентапедия,0.000697,1.771957,0.002728
либо,0.001395,1.560648,0.001278
лига,0.002789,2.407946,0.005292
лимит,0.000697,2.120264,0.002445
литва,0.001395,2.040221,0.002742
литература,0.000697,0.916291,0.000392
литературный,0.002789,2.040221,0.004632
литовский,0.002092,1.171183,0.003367
лицензия,0.000697,4.60517,5.8e-05
личный,0.000697,3.506558,0.000913
лки,0.000697,1.514128,0.003211
локальный,0.000697,2.65926,0.001761
лука,0.000697,2.302585,0.001761
лыжный,0.002092,2.525729,0.006267
лёгкий,0.002092,1.609438,0.003474
мактьютор,0.000697,3.912023,0.003211
малый,0.001395,1.237874,0.001244
математика,0.000697,3.912023,0.002089
математический,0.002092,0.094311,0.005038
материал,0.000697,2.040221,2.1e-05
мгу,0.000697,1.660731,0.001761
медиа,0.002092,2.813411,0.005886
международный,0.001395,3.912023,0.000912
мексиканский,0.000697,1.203973,0.001371
меню,0.001395,2.525729,0.006423
меняться,0.000697,1.427116,0.001158
мефодий,0.001395,1.272966,0.004891
мир,0.002789,0.562119,0.000802
мировой,0.000697,2.525729,0.000404
мобильный,0.001395,2.407946,8.6e-05
модифицировать,0.000697,2.207275,0.002445
модуль,0.002789,2.407946,0.004943
мой,0.000697,1.427116,0.001088
мокнуть,0.000697,2.407946,0.002445
мокшеньолык,0.000697,2.995732,0.003211
мочь,0.001395,4.60517,2.8e-05
мпк,0.000697,1.07881,0.002728
музей,0.000697,2.995732,0.001056
музыка,0.002789,0.967584,0.003009
музыкальный,0.001395,1.347074,0.00205
мфф,0.000697,0.385662,0.003211
мы,0.000697,1.514128,3.6e-05
навигатор,0.000697,1.427116,0.003211
навигационный,0.005579,1.07881,0.017957
навигация,0.002092,2.302585,0.000152
нажимать,0.002789,3.218876,0.012846
название,0.002789,0.634878,0.001668
наименование,0.000697,4.60517,0.001371
найти,0.002092,1.771957,0.002196
наличие,0.000697,0.916291,0.000939
намного,0.000697,3.218876,0.001539
например,0.002092,1.771957,0.00145
напрямую,0.001395,2.302585,0.003523
народ,0.001395,3.218876,0.001387
настольный,0.000697,1.171183,0.001606
наука,0.000697,1.021651,0.000527
научно,0.000697,0.446287,0.000888
находиться,0.000697,2.120264,0.000557
национальный,0.014644,3.506558,0.009576
начало,0.000697,2.040221,0.000239
нба,0.000697,1.832581,0.003211
некоммерческий,0.000697,1.560648,6.6e-05
некрополистик,0.000697,4.60517,0.002245
немецкий,0.002092,1.427116,0.002196
необходимо,0.000697,1.89712,0.000913
необходимость,0.000697,2.813411,0.000913
необязательный,0.000697,1.771957,0.001606
нидерланды,0.001395,4.60517,0.002957
ниже,0.000697,2.207275,0.001158
новый,0.006974,3.506558,0.001216
номер,0.000697,2.207275,0.001056
норвежский,0.002092,0.030459,0.001718
нормативный,0.000697,3.218876,0.002089
нужно,0.000697,4.60517,0.001056
нфл,0.000697,1.714798,0.003211
нхл,0.000697,1.469676,0.003211
обновить,0.000697,4.60517,0.001371
обозначать,0.000697,2.525729,0.001423
образовательный,0.000697,1.021651,0.001278
обсуждение,0.002092,2.813411,0.002986
общероссийский,0.000697,1.89712,0.002445
общий,0.000697,1.609438,0.000456
объединить,0.000697,3.506558,0.000773
объект,0.000697,1.89712,0.000712
одесский,0.000697,4.60517,0.002245
один,0.000697,1.237874,0.00021
одноклассник,0.000697,1.609438,0.002445
оксфордский,0.000697,2.65926,0.002445
олимпийский,0.013947,2.120264,0.022447
онлайн,0.000697,3.912023,0.000573
описание,0.000697,0.967584,5.1e-05
описываться,0.000697,2.207275,0.001539
определить,0.001395,2.302585,0.001775
организация,0.000697,0.083382,2.8e-05
основа,0.001395,3.912023,0.001083
основание,0.000697,1.609438,0.000589
особенность,0.001395,3.218876,0.001546
остальной,0.002789,3.218876,0.003267
ответственность,0.000697,1.514128,2.8e-05
отдельный,0.001395,2.302585,8.6e-05
отечественный,0.000697,1.386294,0.001158
отказ,0.000697,4.60517,2.1e-05
открытие,0.000697,2.040221,0.000888
открытый,0.000697,1.660731,0.000712
открыть,0.000697,4.60517,0.000752
отредактировать,0.001395,2.525729,0.000132
отсутствие,0.000697,3.218876,0.001056
ошибкекак,0.000697,3.218876,5.1e-05
памятник,0.000697,4.60517,0.001196
память,0.000697,0.478036,0.000888
папа,0.000697,3.506558,0.001539
паралимпийский,0.001395,1.469676,0.006423
параметр,0.002092,0.18633,0.003834
парламент,0.001395,1.714798,0.001349
парламентский,0.001395,3.506558,0.001879
парусный,0.000697,2.525729,0.001854
первый,0.000697,2.407946,0.000113
перейти,0.002789,0.385662,0.000143
перенаправить,0.000697,4.60517,0.001371
переход,0.000697,0.616186,0.001196
перечисленный,0.001395,0.916291,0.003709
персональный,0.000697,2.813411,3.6e-05
песочница,0.000697,0.061875,0.002728
петербург,0.001395,2.995732,0.002112
печатипостоять,0.000697,1.021651,0.003211
печать,0.000697,1.139434,3.6e-05
писатель,0.000697,2.407946,0.001025
плавание,0.000697,1.660731,0.001423
поведение,0.000697,3.506558,2.1e-05
подвиг,0.000697,2.995732,0.002728
подробный,0.000697,3.506558,5.8e-05
подставлять,0.001395,0.967584,0.006423
подстраница,0.001395,0.891598,0.006423
пожалуйста,0.000697,1.660731,0.001423
позволять,0.000697,1.966113,0.000752
поздравлять,0.001395,4.60517,0.005456
поиск,0.001395,2.65926,5.7e-05
поле,0.002092,4.60517,0.002519
политика,0.000697,1.771957,7e-06
полнометражный,0.000697,0.061875,0.002445
половина,0.002092,1.832581,0.002519
поломка,0.000697,2.207275,0.002728
получиться,0.001395,0.941609,0.003924
польский,0.001395,1.832581,0.00205
польша,0.001395,1.966113,0.002112
помощь,0.000697,0.510826,0.00047
портал,0.001395,0.051293,0.001726
португалия,0.000697,3.506558,0.001679
последний,0.002092,3.912023,6.4e-05
потребоваться,0.000697,1.021651,0.001679
поэтому,0.000697,2.813411,0.000657
появиться,0.002789,2.813411,0.00229
править,0.002789,4.60517,0.000173
правкиновое,0.000697,1.07881,5.1e-05
правкислужебный,0.000697,4.60517,5.8e-05
православный,0.002092,2.207275,0.0029
прад,0.000697,1.427116,0.003211
представиться,0.000697,4.60517,5.1e-05
прессбол,0.000697,1.108663,0.003211
при,0.000697,1.427116,0.00047
примечание,0.001395,2.120264,0.00021
причина,0.000697,1.89712,0.000712
причём,0.000697,2.65926,0.000939
проверка,0.001395,2.995732,0.001024
проект,0.003487,0.776529,0.000446
проза,0.000697,1.427116,0.002728
произведение,0.000697,1.07881,0.001196
просить,0.000697,2.120264,0.001479
просмотр,0.001395,1.203973,0.000101
простейшее,0.000697,4.60517,0.002245
простой,0.000697,3.912023,0.000913
пространство,0.001395,0.693147,7.2e-05
протистый,0.000697,0.400478,0.003211
профиль,0.000697,1.514128,0.001679
прыжок,0.000697,3.218876,0.002445
пфл,0.001395,2.120264,0.006423
пфф,0.000697,0.71335,0.003211
работать,0.001395,3.506558,0.001349
рада,0.000697,2.120264,0.002089
раздел,0.004881,0.061875,0.00412
размещать,0.002789,3.218876,0.007418
размещаться,0.001395,1.89712,0.004178
размещение,0.001395,2.813411,0.002471
разница,0.000697,1.89712,0.001606
разработчик,0.000697,2.302585,5.1e-05
рбк,0.000697,3.218876,0.001854
реализовать,0.001395,0.072571,0.002646
реальный,0.000697,4.60517,0.001323
регламент,0.000697,0.820981,0.002245
редактирование,0.002789,0.891598,0.005914
редактировать,0.001395,2.995732,0.004891
реестр,0.000697,2.207275,0.002089
ресурс,0.000697,2.407946,0.00029
риа,0.000697,2.995732,0.001479
риксдаг,0.000697,1.203973,0.003211
риман,0.000697,1.609438,0.003211
родовод,0.000697,3.506558,0.003211
российский,0.007671,1.514128,0.003072
россия,0.002092,1.89712,0.000967
рпл,0.002092,0.867501,0.009634
румыния,0.001395,2.120264,0.002316
румынский,0.000697,1.237874,0.001761
русский,0.002092,2.65926,8.5e-05
русый,0.001395,4.60517,0.001083
рфб,0.000697,1.272966,0.003211
рфгс,0.000697,1.771957,0.003211
рфс,0.000697,1.966113,0.003211
сайт,0.004881,1.07881,0.002918
самиздат,0.000697,1.89712,0.003211
сборная,0.000697,2.65926,0.002089
сбр,0.000697,1.347074,0.003211
свободный,0.000697,0.040822,4.3e-05
свой,0.001395,4.60517,0.000147
свойство,0.006276,1.714798,0.011907
связать,0.000697,2.995732,0.000773
связаться,0.000697,1.832581,2.8e-05
сдвиг,0.000697,2.65926,0.002445
сенат,0.000697,1.427116,0.001323
серия,0.001395,1.309333,0.00205
сеть,0.004881,1.07881,0.005412
сечень,0.000697,2.120264,0.003211
символ,0.000697,1.049822,0.001025
сингл,0.000697,0.494296,0.003211
скачать,0.000697,2.302585,6.6e-05
слава,0.002092,4.60517,0.004618
слева,0.000697,1.139434,0.002245
следующий,0.001395,4.60517,0.000939
словакия,0.000697,4.60517,0.001761
словарь,0.001395,0.634878,0.000809
служба,0.001395,1.89712,0.001278
случай,0.000697,1.049822,2.8e-05
смотреть,0.002789,2.813411,0.005914
сноуборд,0.000697,3.912023,0.003211
снятие,0.000697,1.514128,0.001679
событияпожертвовать,0.000697,2.995732,5.1e-05
совет,0.000697,4.60517,0.000483
советский,0.000697,1.108663,0.000557
современный,0.000697,3.912023,0.000417
содержание,0.000697,0.020203,6.6e-05
содружество,0.002092,0.891598,0.004817
сожаление,0.000697,3.912023,0.002089
создавать,0.001395,3.912023,0.001826
создать,0.000697,1.89712,0.000311
сообщить,0.000697,0.616186,1.4e-05
соответствовать,0.000697,3.912023,0.000639
сотрудник,0.000697,0.673345,0.000995
сохранение,0.001395,2.813411,8.6e-05
сохранить,0.002092,1.139434,0.002986
соц,0.000697,2.302585,0.003211
социальный,0.006276,3.506558,0.00624
союз,0.004881,1.966113,0.003287
специальный,0.000697,1.203973,0.000589
список,0.002789,3.912023,0.001933
спорт,0.005579,2.995732,0.006534
спортивный,0.003487,0.072571,0.006178
справа,0.000697,2.995732,0.001962
справка,0.001395,1.832581,0.002957
спрашивать,0.000697,3.506558,0.002445
сразу,0.001395,0.776529,0.002392
ссылка,0.02371,3.218876,0.001216
ссылкасведение,0.000697,4.60517,6.6e-05
стандартный,0.000697,2.302585,0.001423
старый,0.000697,2.995732,0.000573
статистика,0.000697,1.347074,4.3e-05
статистический,0.000697,0.994252,0.001679
статьислучайный,0.000697,2.302585,5.1e-05
статья,0.002092,1.108663,0.000267
статьятекущий,0.000697,0.653926,5.1e-05
стих,0.000697,1.89712,0.001761
стоить,0.001395,1.237874,0.00199
столбец,0.000697,2.302585,0.003211
страна,0.000697,1.966113,0.000182
страница,0.005579,0.820981,0.00017
страницеполучить,0.000697,1.660731,0.001854
страницыверсия,0.000697,1.714798,0.003211
страницысправка,0.000697,3.912023,5.1e-05
стрельба,0.000697,1.714798,0.001854
строка,0.001395,0.634878,0.002845
строчный,0.000697,2.813411,0.003211
стэнфордский,0.000697,2.207275,0.002728
судья,0.004881,4.60517,0.009261
существовать,0.000697,4.60517,0.000417
существующий,0.001395,2.995732,0.00205
сша,0.000697,2.995732,0.000404
сытина,0.000697,3.912023,0.001539
сюдасвязанный,0.000697,0.798508,5.1e-05
таблица,0.006276,1.386294,0.009224
тайвань,0.000697,3.506558,0.001606
также,0.000697,0.653926,3.6e-05
таксономия,0.000697,2.120264,0.002728
тасс,0.002092,0.083382,0.003969
татарик,0.000697,1.966113,0.003211
твиттер,0.002789,1.771957,0.005484
театр,0.000697,0.733969,0.000863
текст,0.003487,2.995732,3.5e-05
текущий,0.001395,2.120264,0.000885
телевидение,0.000697,3.912023,0.000817
телемарк,0.000697,0.061875,0.003211
тело,0.000697,0.072571,0.001025
тема,0.001395,2.813411,0.001425
тематический,0.000697,2.040221,0.000995
технический,0.000697,2.207275,0.000693
тип,0.000697,2.525729,0.000392
товарный,0.000697,2.407946,6.6e-05
тот,0.000697,1.514128,0.000557
трава,0.000697,0.527633,0.001761
трамплин,0.000697,3.218876,0.002445
трасса,0.001395,2.302585,0.003523
требоваться,0.001395,0.544727,0.002471
трек,0.000697,1.832581,0.002445
тренер,0.015342,1.832581,0.036942
тфф,0.002789,2.995732,0.012846
уаф,0.000697,2.207275,0.003211
удаление,0.000697,1.660731,0.001479
уефа,0.001395,1.386294,0.004891
узпфл,0.000697,2.813411,0.003211
уимблдон,0.000697,1.660731,0.003211
указание,0.000697,4.60517,5.8e-05
указывать,0.002092,1.89712,0.003075
украина,0.002789,2.207275,0.002699
украиник,0.000697,2.207275,0.003211
украинский,0.000697,3.218876,0.000995
ультрамарафон,0.000697,0.798508,0.003211
универсальный,0.000697,0.579818,0.001854
университетский,0.000697,1.771957,0.001761
упл,0.000697,1.021651,0.003211
урал,0.000697,2.995732,0.001854
условие,0.002092,2.995732,4.2e-05
установить,0.000697,1.966113,0.000483
утверждение,0.002092,1.966113,0.002137
участие,0.000697,0.287682,2.1e-05
учётный,0.002092,1.514128,0.000129
фантастика,0.003487,2.813411,0.009272
фбр,0.001395,1.309333,0.003523
федерация,0.006974,0.415515,0.00605
фиб,0.001395,4.60517,0.006423
фиде,0.000697,1.469676,0.003211
философский,0.000697,1.609438,0.001854
фильм,0.000697,2.302585,0.000752
фильмография,0.000697,4.60517,0.002728
финляндия,0.000697,3.218876,0.001323
флау,0.000697,1.203973,0.003211
флгра,0.000697,2.207275,0.003211
флора,0.000697,0.673345,0.002245
фнл,0.000697,0.733969,0.003211
фонд,0.000697,1.966113,4.3e-05
форматирование,0.002092,2.525729,0.007336
фото,0.002092,0.693147,0.004113
фотохостинг,0.001395,2.813411,0.006423
фпбра,0.000697,1.139434,0.003211
франция,0.002092,1.386294,0.001718
французский,0.000697,4.60517,0.000527
фристайл,0.000697,2.813411,0.003211
фсбра,0.000697,3.218876,0.003211
футбол,0.003487,4.60517,0.007393
футбольный,0.008368,2.995732,0.016453
футзал,0.001395,4.60517,0.006423
ффф,0.000697,2.207275,0.003211
фхмр,0.000697,3.912023,0.003211
фшр,0.000697,3.218876,0.003211
хабра,0.000697,0.248461,0.002728
хоккей,0.000697,3.218876,0.001962
хоккейный,0.001395,1.966113,0.004489
хорватия,0.000697,0.941609,0.001679
хорватский,0.001395,1.714798,0.002646
хотеть,0.001395,0.301105,0.002392
хотя,0.000697,2.207275,0.000605
хфс,0.000697,2.525729,0.003211
цвет,0.003487,2.040221,0.006615
цветпредлагать,0.000697,2.995732,0.003211
центральный,0.000697,1.469676,0.000542
цифра,0.000697,2.813411,0.001539
цифробуквенный,0.000697,1.966113,0.003211
цифровой,0.000697,2.207275,0.001025
цска,0.000697,3.912023,0.002245
чгк,0.001395,0.71335,0.006423
человек,0.001395,2.407946,0.000311
чемпионат,0.001395,1.469676,0.003211
чемпионшип,0.000697,3.506558,0.003211
чехия,0.003487,0.967584,0.008807
читальня,0.000697,0.867501,0.003211
читатель,0.000697,2.995732,0.001761
читатьпросмотр,0.000697,2.040221,0.001962
шаблон,0.023013,3.218876,0.017375
шаблонобсуждение,0.000697,1.514128,0.003211
шведский,0.000697,3.506558,0.001122
швейцарский,0.001395,1.514128,0.002742
швеция,0.001395,0.083382,0.002845
шфа,0.000697,3.506558,0.003211
экспериментировать,0.000697,1.514128,0.002445
экспорт,0.000697,2.995732,3.6e-05
элемент,0.004881,0.127833,0.006391
энциклопедический,0.001395,2.207275,0.00199
энциклопедия,0.002789,0.71335,0.000233
эстонский,0.002092,2.302585,0.006267
это,0.000697,2.120264,9.7e-05
этот,0.002092,4.60517,8.5e-05
южаков,0.000697,3.912023,0.003211
юсл,0.001395,2.813411,0.006423
являться,0.001395,2.995732,0.00042
язык,0.000697,3.506558,2.8e-05
яндекс,0.002092,3.912023,0.006267
