Term,TF,IDF,TF-IDF
вывести,0.000618,0.677781,0.000419
выиграть,0.000618,0.886057,0.000548
выйти,0.000618,0.431798,0.000267
вынести,0.000618,0.886057,0.000548
вырасти,0.000618,0.823909,0.000509
гагаринский,0.000618,1.69897,0.00105
газета,0.001236,0.39794,0.000492
гарри,0.001236,1.30103,0.001608
гвардия,0.000618,0.823909,0.000509
германия,0.000618,0.443697,0.000274
германский,0.000618,0.79588,0.000492
глава,0.00309,0.251812,0.000778
год,0.019159,0.008774,0.000168
годамай,0.000618,2.0,0.001236
годаскрытый,0.000618,1.39794,0.000864
голос,0.000618,0.657577,0.000406
голосование,0.001854,0.920819,0.001707
голосовать,0.000618,1.221849,0.000755
гордый,0.000618,1.522879,0.000941
город,0.00309,0.236572,0.000731
государство,0.000618,0.275724,0.00017
гражданин,0.001236,0.522879,0.000646
график,0.000618,0.886057,0.000548
группа,0.000618,0.309804,0.000191
группировка,0.000618,0.958607,0.000592
далянь,0.000618,2.0,0.001236
дата,0.012361,0.055517,0.000686
движение,0.000618,0.376751,0.000233
действие,0.000618,0.283997,0.000176
действовать,0.000618,0.022276,1.4e-05
декабрь,0.011125,0.107905,0.0012
дело,0.001236,0.318759,0.000394
демонстрант,0.000618,1.69897,0.00105
демонстрация,0.000618,0.823909,0.000509
деятельность,0.000618,0.431798,0.000267
джек,0.000618,0.79588,0.000492
джоан,0.000618,1.221849,0.000755
дипломат,0.000618,0.853872,0.000528
дипломатический,0.000618,0.677781,0.000419
дипотношение,0.000618,1.69897,0.00105
дитя,0.001236,1.69897,0.0021
дмитрий,0.001236,0.721246,0.000892
должность,0.001236,0.60206,0.000744
дом,0.000618,0.39794,0.000246
дополнительный,0.000618,0.036212,2.2e-05
дорога,0.000618,0.481486,0.000298
досрочный,0.001236,1.045757,0.001293
доставить,0.001236,1.045757,0.001293
доступ,0.001236,0.69897,0.000864
доступный,0.000618,0.022276,1.4e-05
другой,0.001236,0.004365,5e-06
дёмушкин,0.001236,2.0,0.002472
евро,0.001236,0.958607,0.001185
европа,0.000618,0.366532,0.000227
европарламент,0.000618,1.522879,0.000941
европейский,0.000618,0.443697,0.000274
единый,0.000618,0.481486,0.000298
ецб,0.000618,2.0,0.001236
ещё,0.000618,0.017729,1.1e-05
женский,0.000618,1.0,0.000618
жертва,0.000618,0.619789,0.000383
житель,0.000618,0.49485,0.000306
журналистика,0.000618,1.522879,0.000941
забастовка,0.001236,0.920819,0.001138
забег,0.000618,1.69897,0.00105
заблокировать,0.001854,1.221849,0.002265
заведение,0.000618,0.769551,0.000476
завершиться,0.000618,0.79588,0.000492
заглавный,0.000618,0.022276,1.4e-05
закон,0.001236,0.346787,0.000429
заменить,0.000618,0.39794,0.000246
заместитель,0.000618,0.886057,0.000548
запад,0.000618,0.552842,0.000342
западный,0.000618,0.366532,0.000227
записьвойти,0.000618,0.031517,1.9e-05
запретить,0.001236,0.552842,0.000683
зарегистрировать,0.000618,0.031517,1.9e-05
затонуть,0.001236,1.221849,0.00151
захватить,0.000618,0.552842,0.000342
заявить,0.000618,0.552842,0.000342
заявление,0.000618,0.022276,1.4e-05
здание,0.000618,0.619789,0.000383
земля,0.000618,0.309804,0.000191
знак,0.001854,0.022276,4.1e-05
значительно,0.001236,0.356547,0.000441
идлиб,0.002472,1.69897,0.0042
иегова,0.001236,2.0,0.002472
избирательный,0.000618,0.920819,0.000569
издательский,0.000618,0.958607,0.000592
иметь,0.000618,0.113509,7e-05
имущество,0.000618,0.744727,0.00046
имя,0.001236,0.004365,5e-06
институт,0.000618,0.619789,0.000383
инструмент,0.001236,0.026872,3.3e-05
интегральный,0.000618,1.522879,0.000941
интернет,0.001236,0.508638,0.000629
интерфакс,0.001854,1.30103,0.002412
иск,0.001236,1.045757,0.001293
использование,0.000618,0.008774,5e-06
испытание,0.000618,0.79588,0.000492
исследовательский,0.000618,0.853872,0.000528
истечение,0.000618,1.221849,0.000755
история,0.001854,0.080922,0.00015
источник,0.000618,0.017729,1.1e-05
июль,0.012979,0.167491,0.002174
июнь,0.011743,0.161151,0.001892
кадыров,0.001236,1.69897,0.0021
казахский,0.001236,0.886057,0.001095
казахстан,0.001236,0.638272,0.000789
кампания,0.000618,0.721246,0.000446
карл,0.001236,0.721246,0.000892
каррисалить,0.000618,2.0,0.001236
категория,0.001236,0.036212,4.5e-05
кейтаня,0.000618,2.0,0.001236
кель,0.000618,2.0,0.001236
кенийка,0.000618,2.0,0.001236
киев,0.000618,0.853872,0.000528
ким,0.000618,1.0,0.000618
кимбро,0.000618,1.69897,0.00105
китай,0.001854,0.49485,0.000918
клевета,0.000618,2.0,0.001236
клеветнический,0.000618,2.0,0.001236
кндр,0.003708,0.958607,0.003555
кнр,0.001236,0.958607,0.001185
код,0.001854,0.040959,7.6e-05
кодекс,0.000618,0.026872,1.7e-05
кодистория,0.000618,0.070581,4.4e-05
кодэлемент,0.000618,0.036212,2.2e-05
колония,0.000618,0.853872,0.000528
колумбия,0.001236,0.823909,0.001018
компания,0.001236,0.327902,0.000405
комсомольский,0.000618,1.154902,0.000714
конституционный,0.000618,0.619789,0.000383
конфиденциальность,0.000618,0.022276,1.4e-05
конфисковать,0.000618,1.39794,0.000864
копия,0.019778,0.229148,0.004532
корабль,0.00309,0.657577,0.002032
корейский,0.001236,1.0,0.001236
корея,0.001854,0.677781,0.001257
короткий,0.000618,0.026872,1.7e-05
коррупция,0.000618,1.39794,0.000864
космический,0.00309,0.769551,0.002378
космодром,0.000618,1.30103,0.000804
космонавт,0.001236,1.045757,0.001293
который,0.001236,0.017729,2.2e-05
кошмар,0.000618,1.522879,0.000941
крылатый,0.000618,1.045757,0.000646
куба,0.001236,0.769551,0.000951
кук,0.000618,0.031517,1.9e-05
купюра,0.000618,2.0,0.001236
латиница,0.001236,1.0,0.001236
лауреат,0.001236,0.69897,0.000864
левый,0.000618,0.823909,0.000509
ленин,0.001236,1.0,0.001236
ликвидировать,0.000618,1.154902,0.000714
лиман,0.001854,1.30103,0.002412
лицензия,0.000618,0.036212,2.2e-05
лишение,0.000618,1.09691,0.000678
лондонский,0.001236,0.853872,0.001055
лоренс,0.001236,1.522879,0.001882
луганский,0.000618,1.39794,0.000864
люблинский,0.000618,2.0,0.001236
любой,0.001236,0.408935,0.000505
май,0.017923,0.161151,0.002888
макрон,0.000618,1.522879,0.000941
малый,0.000618,0.387216,0.000239
марафон,0.001236,2.0,0.002472
марин,0.000618,1.39794,0.000864
марокко,0.001236,1.30103,0.001608
март,0.017305,0.107905,0.001867
марш,0.000618,1.154902,0.000714
масштабный,0.000618,1.0,0.000618
материал,0.000618,0.013228,8e-06
медиафайл,0.000618,0.236572,0.000146
медуза,0.000618,1.522879,0.000941
международный,0.001854,0.283997,0.000527
мера,0.000618,0.468521,0.00029
месяц,0.000618,0.468521,0.00029
метро,0.000618,1.045757,0.000646
метрополитен,0.000618,0.958607,0.000592
миллион,0.000618,0.585027,0.000362
минобороны,0.000618,1.39794,0.000864
мир,0.000618,0.124939,7.7e-05
миранда,0.000618,1.69897,0.00105
мишесть,0.000618,2.0,0.001236
мкс,0.001854,1.69897,0.00315
мобильный,0.000618,0.026872,1.7e-05
модуль,0.000618,0.769551,0.000476
мокоа,0.000618,2.0,0.001236
момент,0.001236,0.376751,0.000466
море,0.000618,0.522879,0.000323
морить,0.000618,1.69897,0.00105
моряк,0.000618,1.30103,0.000804
москва,0.001854,0.30103,0.000558
мост,0.000618,0.568636,0.000351
мочь,0.000618,0.008774,5e-06
мощный,0.001236,0.886057,0.001095
музыкальный,0.001854,0.638272,0.001183
муниципия,0.000618,1.69897,0.00105
мы,0.000618,0.022276,1.4e-05
мэй,0.001236,1.30103,0.001608
мэри,0.000618,1.221849,0.000755
набрать,0.000618,1.09691,0.000678
навальный,0.001236,1.39794,0.001728
навигация,0.001854,0.031517,5.8e-05
наводнение,0.001236,1.30103,0.001608
награда,0.000618,0.769551,0.000476
назад,0.000618,0.677781,0.000419
назарбаев,0.001236,1.69897,0.0021
назвать,0.000618,0.387216,0.000239
нанесение,0.000618,1.30103,0.000804
нанести,0.001854,0.744727,0.001381
направиться,0.001236,1.221849,0.00151
народный,0.000618,0.408935,0.000253
население,0.001236,0.346787,0.000429
нато,0.000618,1.0,0.000618
националист,0.000618,1.522879,0.000941
национальный,0.001236,0.283997,0.000351
начать,0.001236,0.337242,0.000417
начаться,0.002472,0.318759,0.000788
независимый,0.000618,0.39794,0.000246
некоммерческий,0.000618,0.040959,2.5e-05
неопр,0.009889,0.130768,0.001293
непал,0.001236,1.154902,0.001428
неядерный,0.000618,1.69897,0.00105
низкий,0.000618,0.585027,0.000362
новость,0.001236,0.585027,0.000723
новый,0.001854,0.075721,0.00014
номинал,0.001236,1.522879,0.001882
носитель,0.000618,0.853872,0.000528
носить,0.001236,0.823909,0.001018
ноябрь,0.011125,0.124939,0.00139
нурсултан,0.000618,2.0,0.001236
обвинение,0.000618,0.744727,0.00046
обвинить,0.000618,0.886057,0.000548
обвинять,0.000618,0.886057,0.000548
область,0.000618,0.267606,0.000165
обороноспособность,0.000618,1.522879,0.000941
образование,0.000618,0.327902,0.000203
обращение,0.013597,0.091515,0.001244
общенациональный,0.001236,1.30103,0.001608
общество,0.000618,0.376751,0.000233
объект,0.001236,0.443697,0.000548
объявить,0.002472,0.346787,0.000857
объяснение,0.000618,1.09691,0.000678
объяснить,0.000618,1.154902,0.000714
ода,0.000618,1.69897,0.00105
одежда,0.000618,0.823909,0.000509
одержать,0.001236,0.823909,0.001018
один,0.001236,0.130768,0.000162
одноимённый,0.000618,0.958607,0.000592
октябрь,0.011743,0.167491,0.001967
оливье,0.001236,1.522879,0.001882
оон,0.001236,0.522879,0.000646
описание,0.000618,0.031517,1.9e-05
оползень,0.000618,1.69897,0.00105
оппозиционный,0.000618,1.0,0.000618
оппозиция,0.000618,0.744727,0.00046
опытный,0.001236,0.408935,0.000505
орбита,0.000618,1.045757,0.000646
организатор,0.000618,0.958607,0.000592
организация,0.001854,0.017729,3.3e-05
оригинал,0.001854,0.267606,0.000496
осетия,0.002472,0.920819,0.002276
осудить,0.001854,0.958607,0.001777
ответ,0.000618,0.657577,0.000406
ответственность,0.000618,0.017729,1.1e-05
отдельный,0.000618,0.026872,1.7e-05
отказ,0.000618,0.013228,8e-06
отличаться,0.001236,0.30103,0.000372
отношение,0.000618,0.229148,0.000142
отравлять,0.001236,1.69897,0.0021
отредактировать,0.000618,0.040959,2.5e-05
официально,0.001854,0.468521,0.000869
очередной,0.000618,0.823909,0.000509
ошибкекак,0.000618,0.031517,1.9e-05
панамериканский,0.000618,2.0,0.001236
панамский,0.000618,1.522879,0.000941
парагвай,0.001236,1.522879,0.001882
парламент,0.002472,0.420216,0.001039
парламентский,0.002472,0.585027,0.001446
партия,0.001236,0.376751,0.000466
патент,0.000618,1.154902,0.000714
пен,0.000618,1.69897,0.00105
первый,0.002472,0.070581,0.000174
перевести,0.000618,0.769551,0.000476
перейти,0.001236,0.022276,2.8e-05
перекрыть,0.000618,1.30103,0.000804
переход,0.001236,0.744727,0.000921
персональный,0.000618,0.022276,1.4e-05
петербург,0.000618,0.657577,0.000406
петербургский,0.000618,1.045757,0.000646
печать,0.001236,0.022276,2.8e-05
пилотировать,0.000618,1.522879,0.000941
писательница,0.000618,0.958607,0.000592
писать,0.000618,0.537602,0.000332
плохой,0.001236,0.886057,0.001095
победа,0.002472,0.468521,0.001158
поведение,0.000618,0.013228,8e-06
погибнуть,0.00309,0.508638,0.001572
подать,0.001236,0.744727,0.000921
подготовка,0.000618,0.585027,0.000362
поддержать,0.001236,0.677781,0.000838
поддерживать,0.000618,0.522879,0.000323
поддержка,0.001236,0.387216,0.000479
поджечь,0.000618,1.522879,0.000941
подписать,0.001236,0.408935,0.000505
подробный,0.000618,0.036212,2.2e-05
поздний,0.000618,0.275724,0.00017
поздравить,0.000618,1.69897,0.00105
позиция,0.000618,0.619789,0.000383
поиск,0.001854,0.017729,3.3e-05
пока,0.001236,0.318759,0.000394
политика,0.001236,0.004365,5e-06
политический,0.000618,0.337242,0.000208
полностью,0.001236,0.443697,0.000548
полуостров,0.001236,0.886057,0.001095
получить,0.002472,0.161151,0.000398
польза,0.000618,0.657577,0.000406
поправка,0.000618,0.886057,0.000548
популист,0.000618,1.69897,0.00105
поражение,0.001236,0.721246,0.000892
поручить,0.000618,1.09691,0.000678
последний,0.000618,0.013228,8e-06
постановка,0.000618,1.154902,0.000714
постоянный,0.000618,0.657577,0.000406
пострадать,0.000618,0.853872,0.000528
построить,0.000618,0.638272,0.000394
поттер,0.001236,2.0,0.002472
правда,0.000618,0.744727,0.00046
правило,0.000618,0.337242,0.000208
правительство,0.002472,0.283997,0.000702
править,0.004944,0.026872,0.000133
правка,0.001236,0.244125,0.000302
правкиновое,0.000618,0.031517,1.9e-05
правкислужебный,0.000618,0.036212,2.2e-05
правление,0.000618,0.619789,0.000383
право,0.000618,0.221849,0.000137
правящий,0.000618,1.045757,0.000646
превентивный,0.001236,2.0,0.002472
превысить,0.000618,1.221849,0.000755
предприниматель,0.000618,0.886057,0.000548
представитель,0.001236,0.39794,0.000492
представить,0.000618,0.408935,0.000253
представиться,0.000618,0.031517,1.9e-05
президент,0.003708,0.356547,0.001322
президентский,0.00309,0.721246,0.002229
прекратить,0.001236,0.585027,0.000723
прекращение,0.000618,0.769551,0.000476
премия,0.003708,0.568636,0.002109
преобразовать,0.000618,0.886057,0.000548
престижный,0.000618,1.39794,0.000864
преступление,0.000618,0.69897,0.000432
приговор,0.000618,1.154902,0.000714
пригрозить,0.000618,1.69897,0.00105
приземлиться,0.000618,1.69897,0.00105
признать,0.000618,0.455932,0.000282
применение,0.000618,0.537602,0.000332
примечание,0.000618,0.065502,4e-05
присоединение,0.000618,0.744727,0.00046
пристыковаться,0.000618,2.0,0.001236
пробоина,0.000618,1.69897,0.00105
провал,0.000618,1.221849,0.000755
проверить,0.001236,0.337242,0.000417
проверка,0.001236,0.318759,0.000394
проверяться,0.001236,0.455932,0.000564
провести,0.001236,0.346787,0.000429
провинция,0.002472,0.619789,0.001532
проголосовать,0.000618,0.823909,0.000509
проект,0.001236,0.055517,6.9e-05
прозвать,0.000618,1.69897,0.00105
пройти,0.000618,0.537602,0.000332
проклятый,0.001236,2.0,0.002472
пролив,0.000618,1.154902,0.000714
просмотр,0.000618,0.031517,1.9e-05
пространство,0.000618,0.022276,1.4e-05
протест,0.001854,0.49485,0.000918
протестовать,0.001236,1.221849,0.00151
против,0.003708,0.337242,0.001251
публикация,0.000618,0.677781,0.000419
пулитцеровский,0.001236,1.522879,0.001882
путин,0.000618,0.79588,0.000492
пытка,0.000618,1.30103,0.000804
пьеса,0.000618,1.30103,0.000804
пять,0.000618,0.568636,0.000351
работа,0.000618,0.21467,0.000133
радость,0.000618,1.69897,0.00105
разведчик,0.000618,1.045757,0.000646
разведывательный,0.000618,1.221849,0.000755
раздел,0.000618,0.366532,0.000227
разогнать,0.000618,1.39794,0.000864
разорвать,0.001236,1.39794,0.001728
разоружение,0.000618,1.0,0.000618
разработчик,0.000618,0.031517,1.9e-05
разрешать,0.000618,0.886057,0.000548
район,0.000618,0.431798,0.000267
районный,0.000618,1.30103,0.000804
ракета,0.001236,0.823909,0.001018
рамзан,0.000618,1.69897,0.00105
ранее,0.000618,0.49485,0.000306
ранить,0.001236,0.920819,0.001138
распорядиться,0.000618,1.154902,0.000714
распустить,0.000618,1.0,0.000618
рассказывать,0.000618,1.045757,0.000646
рассмотрение,0.000618,0.886057,0.000548
расширить,0.000618,0.69897,0.000432
ратифицировать,0.000618,1.221849,0.000755
рбк,0.000618,1.154902,0.000714
революция,0.000618,0.443697,0.000274
режим,0.001236,0.420216,0.000519
резиденция,0.000618,1.0,0.000618
резолюция,0.001854,0.853872,0.001583
результат,0.001236,0.229148,0.000283
рекорд,0.000618,0.920819,0.000569
рекордный,0.000618,1.154902,0.000714
религиозный,0.000618,0.638272,0.000394
республика,0.001854,0.346787,0.000643
республиканский,0.000618,0.69897,0.000432
референдум,0.001236,0.823909,0.001018
реформа,0.002472,0.619789,0.001532
решение,0.000618,0.244125,0.000151
риа,0.001236,0.920819,0.001138
роберт,0.000618,0.568636,0.000351
родина,0.000618,0.920819,0.000569
российский,0.003708,0.173925,0.000645
россия,0.000618,0.200659,0.000124
рота,0.000618,1.09691,0.000678
роулинга,0.000618,2.0,0.001236
рубль,0.000618,0.886057,0.000548
русский,0.001236,0.017729,2.2e-05
рыжик,0.000618,2.0,0.001236
ряд,0.000618,0.443697,0.000274
рён,0.000618,2.0,0.001236
сайт,0.000618,0.259637,0.00016
сам,0.000618,0.309804,0.000191
сбросить,0.000618,1.69897,0.00105
свидетель,0.001236,1.30103,0.001608
свобода,0.001236,0.537602,0.000665
свободный,0.001236,0.026872,3.3e-05
свой,0.001236,0.045757,5.7e-05
связаться,0.000618,0.017729,1.1e-05
связь,0.000618,0.236572,0.000146
северный,0.000618,0.337242,0.000208
северо,0.000618,0.60206,0.000372
сель,0.000618,1.69897,0.00105
сентябрь,0.012361,0.136677,0.001689
сергей,0.000618,0.537602,0.000332
сеул,0.000618,1.39794,0.000864
сильный,0.000618,0.468521,0.00029
символика,0.000618,1.154902,0.000714
сирийский,0.00309,1.0,0.00309
сирия,0.000618,0.677781,0.000419
скачать,0.000618,0.040959,2.5e-05
скотовоз,0.000618,2.0,0.001236
случай,0.001236,0.017729,2.2e-05
сми,0.001236,0.552842,0.000683
снимать,0.000618,1.30103,0.000804
событие,0.001854,0.327902,0.000608
событияпожертвовать,0.000618,0.031517,1.9e-05
совершение,0.000618,1.221849,0.000755
совет,0.000618,0.30103,0.000186
совместный,0.001236,0.721246,0.000892
согласно,0.001236,0.318759,0.000394
соглашение,0.000618,0.481486,0.000298
создатель,0.001236,0.677781,0.000838
соловей,0.000618,1.09691,0.000678
соловьёв,0.000618,1.522879,0.000941
сообщить,0.000618,0.008774,5e-06
составить,0.000618,0.537602,0.000332
состояться,0.000618,0.481486,0.000298
сотый,0.000618,2.0,0.001236
сохранение,0.000618,0.026872,1.7e-05
союз,0.002472,0.29243,0.000723
спасти,0.001236,1.09691,0.001356
спектакль,0.000618,1.69897,0.00105
спеть,0.000618,2.0,0.001236
список,0.001236,0.30103,0.000372
спровоцировать,0.000618,1.045757,0.000646
спускать,0.000618,1.522879,0.000941
спустить,0.000618,1.30103,0.000804
срок,0.000618,0.522879,0.000323
ссылка,0.001854,0.022276,4.1e-05
ссылкасведение,0.000618,0.040959,2.5e-05
станция,0.001236,0.853872,0.001055
старт,0.000618,1.045757,0.000646
стартовать,0.000618,1.154902,0.000714
статистика,0.000618,0.026872,1.7e-05
стать,0.002472,0.070581,0.000174
статьислучайный,0.000618,0.031517,1.9e-05
статья,0.000618,0.055517,3.4e-05
статьяобсуждение,0.000618,0.05061,3.1e-05
статьятекущий,0.000618,0.031517,1.9e-05
столкновение,0.000618,0.69897,0.000432
столкнуться,0.000618,1.0,0.000618
сторонник,0.001236,0.537602,0.000665
страна,0.002472,0.113509,0.000281
страница,0.001854,0.013228,2.5e-05
страницецитировать,0.000618,0.065502,4e-05
страницуполучить,0.000618,0.065502,4e-05
страницыпостоять,0.000618,0.045757,2.8e-05
страницысправка,0.000618,0.031517,1.9e-05
строительство,0.000618,0.49485,0.000306
стыковочный,0.000618,2.0,0.001236
суд,0.00309,0.408935,0.001264
судный,0.001236,0.920819,0.001138
схема,0.000618,0.958607,0.000592
сход,0.000618,1.69897,0.00105
сша,0.004326,0.251812,0.001089
сюдасвязанный,0.000618,0.031517,1.9e-05
также,0.001236,0.022276,2.8e-05
тасс,0.000618,0.823909,0.000509
театральный,0.000618,1.0,0.000618
текст,0.000618,0.004365,3e-06
текущий,0.001236,0.275724,0.000341
темера,0.001236,2.0,0.002472
теракт,0.001236,0.853872,0.001055
тереза,0.000618,1.154902,0.000714
территория,0.000618,0.229148,0.000142
террористический,0.000618,1.0,0.000618
тим,0.001236,1.30103,0.001608
товарный,0.000618,0.040959,2.5e-05
томагавк,0.000618,1.69897,0.00105
торнадо,0.001236,1.30103,0.001608
традиция,0.000618,0.744727,0.00046
трамп,0.000618,1.154902,0.000714
требовать,0.001236,0.29243,0.000361
три,0.000618,0.408935,0.000253
триумфатор,0.000618,2.0,0.001236
тур,0.001854,0.769551,0.001427
турецкий,0.000618,0.619789,0.000383
турция,0.003708,0.657577,0.002438
тьюринг,0.001236,1.522879,0.001882
тяжёлый,0.000618,0.769551,0.000476
угроза,0.001236,0.568636,0.000703
удар,0.001854,0.769551,0.001427
ударный,0.000618,2.0,0.001236
удмуртия,0.001236,2.0,0.002472
удостоить,0.001854,1.522879,0.002824
узел,0.000618,0.886057,0.000548
указание,0.000618,0.036212,2.2e-05
указать,0.000618,0.142668,8.8e-05
украина,0.001236,0.420216,0.000519
украинский,0.000618,0.619789,0.000383
укрепить,0.000618,0.853872,0.000528
управленческий,0.000618,1.522879,0.000941
упрощение,0.001236,1.154902,0.001428
условие,0.00309,0.008774,2.7e-05
усманов,0.001236,1.69897,0.0021
установить,0.000618,0.30103,0.000186
участие,0.000618,0.013228,8e-06
участник,0.001854,0.19382,0.000359
учебный,0.000618,0.721246,0.000446
учение,0.001236,1.69897,0.0021
учиться,0.000618,0.823909,0.000509
учёный,0.000618,0.537602,0.000332
учётный,0.000618,0.026872,1.7e-05
февраль,0.011743,0.142668,0.001675
фестиваль,0.001854,1.045757,0.001939
фишер,0.000618,1.69897,0.00105
фонд,0.001236,0.026872,3.3e-05
форма,0.000618,0.346787,0.000214
формат,0.000618,0.853872,0.000528
франция,0.002472,0.356547,0.000881
фраунгофер,0.000618,2.0,0.001236
фронт,0.000618,0.677781,0.000419
фугасный,0.000618,1.69897,0.00105
фёдор,0.000618,0.886057,0.000548
хан,0.001236,0.744727,0.000921
хиджаб,0.000618,2.0,0.001236
химатака,0.000618,1.69897,0.00105
химический,0.001854,0.823909,0.001528
ход,0.001854,0.346787,0.000643
хомс,0.000618,1.522879,0.000941
хороший,0.000618,0.376751,0.000233
хотя,0.000618,0.376751,0.000233
хронологический,0.000618,0.638272,0.000394
царукян,0.000618,1.69897,0.00105
цель,0.000618,0.366532,0.000227
центр,0.000618,0.337242,0.000208
церемония,0.000618,0.853872,0.000528
час,0.000618,0.585027,0.000362
часть,0.000618,0.148742,9.2e-05
человек,0.004944,0.09691,0.000479
черногория,0.001236,0.886057,0.001095
чеченский,0.000618,1.221849,0.000755
чечня,0.000618,1.522879,0.000941
число,0.001854,0.161151,0.000299
читатьтекущий,0.000618,0.408935,0.000253
член,0.000618,0.318759,0.000197
чёрный,0.000618,0.585027,0.000362
шаг,0.000618,0.886057,0.000548
шайрат,0.001236,1.69897,0.0021
шейн,0.000618,2.0,0.001236
шейхун,0.001236,1.69897,0.0021
школьница,0.000618,2.0,0.001236
шоссе,0.000618,1.221849,0.000755
штат,0.000618,0.585027,0.000362
эквадор,0.001236,1.39794,0.001728
экипаж,0.00309,0.79588,0.002459
экс,0.000618,1.09691,0.000678
экспорт,0.000618,0.022276,1.4e-05
экстремизм,0.000618,1.39794,0.000864
экстремистский,0.000618,1.39794,0.000864
эмманюэль,0.000618,1.522879,0.000941
энциклопедия,0.001236,0.036212,4.5e-05
эрдоган,0.000618,1.39794,0.000864
этап,0.000618,0.958607,0.000592
это,0.000618,0.060481,3.7e-05
этот,0.001236,0.017729,2.2e-05
юбилейный,0.001236,1.221849,0.00151
юго,0.000618,0.619789,0.000383
южный,0.003708,0.29243,0.001084
юрчихина,0.000618,1.69897,0.00105
явка,0.000618,1.522879,0.000941
ядерный,0.002472,0.823909,0.002037
язык,0.001236,0.017729,2.2e-05
языковой,0.000618,1.0,0.000618
якобы,0.000618,0.958607,0.000592
январь,0.011743,0.091515,0.001075
япония,0.000618,0.552842,0.000342
