Term,TF,IDF,TF-IDF
абдулл,0.000666,1.522879,0.001015
абдулрашид,0.000666,2.0,0.001332
австрия,0.000666,0.60206,0.000401
авторитетный,0.001332,0.744727,0.000992
авторство,0.000666,0.040959,2.7e-05
аделайна,0.000666,2.0,0.001332
азербайджан,0.000666,0.769551,0.000513
акгюля,0.000666,2.0,0.001332
акробатический,0.000666,2.0,0.001332
активный,0.000666,0.60206,0.000401
александр,0.001332,0.443697,0.000591
али,0.000666,0.769551,0.000513
алиев,0.000666,1.30103,0.000867
алфавитувольный,0.000666,2.0,0.001332
алыш,0.000666,2.0,0.001332
альберт,0.000666,1.09691,0.000731
американец,0.001332,0.79588,0.00106
американский,0.001332,0.337242,0.000449
англ,0.001999,0.200659,0.000401
андий,0.000666,1.522879,0.001015
анкара,0.000666,1.221849,0.000814
анрио,0.000666,2.0,0.001332
антверпен,0.000666,1.69897,0.001132
апрель,0.000666,0.136677,9.1e-05
арабский,0.000666,0.638272,0.000425
арена,0.000666,0.920819,0.000613
армения,0.000666,0.79588,0.00053
арсен,0.001332,1.69897,0.002264
архивировать,0.001999,0.124939,0.00025
ассоциированный,0.000666,1.39794,0.000931
атланта,0.000666,2.0,0.001332
атлет,0.001332,1.69897,0.002264
атлетика,0.001332,1.09691,0.001462
атоксил,0.000666,2.0,0.001332
афины,0.001332,1.30103,0.001734
африканский,0.000666,1.09691,0.000731
базовый,0.000666,0.886057,0.00059
баку,0.000666,1.30103,0.000867
балл,0.000666,1.39794,0.000931
барроуз,0.000666,2.0,0.001332
баскетбол,0.000666,1.30103,0.000867
батир,0.000666,2.0,0.001332
баумгартнёр,0.000666,2.0,0.001332
бег,0.000666,1.39794,0.000931
бедро,0.000666,2.0,0.001332
без,0.000666,0.920819,0.000613
белград,0.001332,1.045757,0.001393
белоглазов,0.000666,1.69897,0.001132
белоруссия,0.000666,0.769551,0.000513
березный,0.000666,2.0,0.001332
берлин,0.001332,0.823909,0.001098
богемия,0.000666,1.69897,0.001132
бодибилдинг,0.000666,2.0,0.001332
больница,0.000666,1.30103,0.000867
больший,0.002665,0.167491,0.000446
бора,0.000666,1.522879,0.001015
борец,0.007328,1.30103,0.009535
борцовский,0.001999,2.0,0.003997
борьба,0.035976,0.420216,0.015118
борьбаскрыть,0.000666,2.0,0.001332
ботокуда,0.000666,2.0,0.001332
бревно,0.000666,2.0,0.001332
бреслау,0.000666,2.0,0.001332
британский,0.000666,0.356547,0.000238
бронза,0.000666,1.69897,0.001132
бросок,0.000666,2.0,0.001332
брус,0.000666,1.69897,0.001132
брюс,0.000666,0.958607,0.000639
бувайсар,0.000666,2.0,0.001332
будапешт,0.00533,1.39794,0.007451
буден,0.000666,1.69897,0.001132
бузкаша,0.000666,2.0,0.001332
буковин,0.000666,2.0,0.001332
бухарест,0.000666,1.221849,0.000814
вавилов,0.000666,1.69897,0.001132
валентин,0.000666,1.30103,0.000867
вариант,0.000666,0.537602,0.000358
варна,0.001332,1.30103,0.001734
вегаснуть,0.000666,1.69897,0.001132
великобритания,0.000666,0.408935,0.000272
великое,0.000666,1.0,0.000666
вена,0.002665,1.0,0.002665
венгрия,0.001332,0.619789,0.000826
вероятный,0.000666,1.154902,0.000769
версия,0.003331,0.022276,7.4e-05
верхом,0.000666,1.30103,0.000867
вес,0.000666,0.920819,0.000613
весовой,0.003331,1.69897,0.005659
весь,0.001332,0.229148,0.000305
весьма,0.000666,0.823909,0.000549
вид,0.00533,0.283997,0.001514
визитный,0.000666,1.522879,0.001015
визуальный,0.000666,1.0,0.000666
вийёрбан,0.000666,2.0,0.001332
викидать,0.000666,0.036212,2.4e-05
викимедиа,0.000666,0.040959,2.7e-05
википедия,0.003331,0.031517,0.000105
викисклад,0.001999,0.124939,0.00025
включить,0.001999,0.537602,0.001074
владимир,0.000666,0.508638,0.000339
внеочередной,0.000666,1.522879,0.001015
вода,0.001332,0.638272,0.00085
возле,0.000666,0.920819,0.000613
вольный,0.01932,1.221849,0.023607
вороток,0.000666,2.0,0.001332
восточноазиатский,0.000666,2.0,0.001332
впервые,0.001999,0.337242,0.000674
вперёд,0.000666,1.0,0.000666
время,0.001999,0.065502,0.000131
вроцлав,0.000666,2.0,0.001332
вряд,0.000666,1.30103,0.000867
всё,0.000666,0.180456,0.00012
входить,0.000666,0.431798,0.000288
выбывание,0.000666,2.0,0.001332
выдающийся,0.000666,0.958607,0.000639
выиграть,0.000666,0.886057,0.00059
выносливость,0.001999,1.69897,0.003396
выполнение,0.000666,0.744727,0.000496
гацалов,0.000666,2.0,0.001332
германия,0.000666,0.443697,0.000296
германский,0.000666,0.79588,0.00053
гибкость,0.001332,1.30103,0.001734
гимнастический,0.000666,2.0,0.001332
главный,0.001332,0.318759,0.000425
глаз,0.001332,0.886057,0.001181
глима,0.000666,2.0,0.001332
год,0.020653,0.008774,0.000181
грей,0.000666,1.30103,0.000867
грек,0.000666,1.09691,0.000731
грэпплинг,0.000666,2.0,0.001332
грязь,0.000666,1.69897,0.001132
грёкий,0.004664,1.154902,0.005386
гуанчжоу,0.000666,2.0,0.001332
гуреш,0.000666,2.0,0.001332
гуштингиря,0.000666,2.0,0.001332
гюлёша,0.000666,2.0,0.001332
гётеборг,0.000666,2.0,0.001332
давид,0.000666,1.0,0.000666
дагыстанл,0.000666,2.0,0.001332
дальнейший,0.000666,0.69897,0.000466
дания,0.000666,0.958607,0.000639
дата,0.001999,0.055517,0.000111
два,0.001999,0.207608,0.000415
двукратный,0.000666,1.0,0.000666
дебют,0.000666,2.0,0.001332
действие,0.002665,0.283997,0.000757
действовать,0.000666,0.022276,1.5e-05
декабрь,0.001999,0.107905,0.000216
делегат,0.000666,1.221849,0.000814
дели,0.000666,1.045757,0.000697
дель,0.001332,1.30103,0.001734
держать,0.000666,1.0,0.000666
джон,0.000666,0.60206,0.000401
джордан,0.000666,1.522879,0.001015
джордж,0.000666,0.721246,0.000481
дзюдо,0.001332,1.522879,0.002029
диего,0.001332,1.39794,0.001863
дистанция,0.000666,1.0,0.000666
длинный,0.000666,0.853872,0.000569
для,0.000666,0.275724,0.000184
добавить,0.000666,0.585027,0.00039
доля,0.000666,0.823909,0.000549
дополнительный,0.000666,0.036212,2.4e-05
достаться,0.000666,1.39794,0.000931
достоинство,0.000666,0.958607,0.000639
доступный,0.000666,0.022276,1.5e-05
другой,0.004664,0.004365,2e-05
дуга,0.000666,1.69897,0.001132
дыхательный,0.000666,2.0,0.001332
дюссельдорф,0.000666,1.522879,0.001015
евле,0.000666,2.0,0.001332
европа,0.001999,0.366532,0.000733
европеец,0.000666,0.886057,0.00059
единоборство,0.001999,1.522879,0.003044
ещё,0.000666,0.017729,1.2e-05
жгут,0.001332,2.0,0.002665
женский,0.002665,1.0,0.002665
женщина,0.000666,0.522879,0.000348
женщинывольный,0.000666,2.0,0.001332
жим,0.000666,2.0,0.001332
журнал,0.000666,0.481486,0.000321
завоевать,0.000666,1.0,0.000666
заглавный,0.000666,0.022276,1.5e-05
заключаться,0.000666,0.744727,0.000496
зал,0.000666,1.045757,0.000697
занимать,0.000666,0.508638,0.000339
заниматься,0.000666,0.619789,0.000413
занять,0.000666,0.619789,0.000413
записьвойти,0.000666,0.031517,2.1e-05
зарегистрировать,0.000666,0.031517,2.1e-05
затем,0.001332,0.346787,0.000462
захват,0.004664,0.769551,0.003589
зачёт,0.000666,1.522879,0.001015
защита,0.000666,0.552842,0.000368
заявить,0.000666,0.552842,0.000368
заявление,0.000666,0.022276,1.5e-05
заявлять,0.000666,0.823909,0.000549
зеркальный,0.000666,2.0,0.001332
знак,0.000666,0.022276,1.5e-05
знакомый,0.000666,1.221849,0.000814
значительно,0.001332,0.356547,0.000475
золото,0.000666,0.886057,0.00059
зрение,0.000666,0.568636,0.000379
иван,0.000666,0.721246,0.000481
иваницкий,0.000666,1.522879,0.001015
игра,0.007995,0.346787,0.002772
играть,0.000666,0.657577,0.000438
избежание,0.000666,1.045757,0.000697
известно,0.000666,0.657577,0.000438
изогнутый,0.000666,1.69897,0.001132
иль,0.000666,2.0,0.001332
именно,0.000666,0.408935,0.000272
именовать,0.000666,1.154902,0.000769
иметь,0.000666,0.113509,7.6e-05
империя,0.001999,0.455932,0.000911
имя,0.000666,0.004365,3e-06
